# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663106295160;37743968;170240719;73231375;37709469;359756;216982326;170822962;6490573;9564667;45391951;350082412;177393683;73248894;37718604;158393;222488100;177180761;6714930;9852100;48147435;350123798;
1663106295175;37626965;176648253;73054052;37595691;159192;221094858;176457678;6747332;9837737;47978707;350689685;171560153;73034522;37585548;335758;217203978;171971449;6504024;9514959;45778662;350599781;
1663106295191;37722561;170431825;73173848;37692018;386808;218014074;170895911;6425066;9678085;45326691;347758378;174693950;73162400;37686096;239811;221002224;174629745;6581766;9779215;47223161;347741504;
1663106295206;37712442;173873337;73102256;37680552;198700;220802514;173766138;6489155;9792011;47038142;345392472;168947026;73102159;37680363;367006;217819284;169474433;6293019;9692597;44877161;345359917;
1663106295222;37728463;175726027;73546595;37685592;196138;222589518;175647630;6610608;9847784;47448562;348682457;170398527;73552602;37688364;399842;218765478;170920441;6400413;9812641;45301648;348672937;
1663106295238;37877963;170080876;73289175;37808946;388894;217562934;170452555;6423843;9828334;45298642;348222111;175728357;73361417;37846305;138028;222409842;175616587;6594325;9787327;47562102;348272812;
1663106295253;37572158;174146349;73514405;37515933;222020;221859678;174204003;6519253;9747816;47050442;346735252;169934128;73561466;37540377;446132;219425796;170574889;6392013;9732276;45165334;346821932;
1663106295269;37644256;174651998;72956000;37595628;224016;220351770;174565083;6590774;9886389;47289520;347207655;170078099;72945752;37590525;384980;217406232;170554179;6422771;9565186;45385256;347184014;
1663106295285;37670106;172491562;73350164;37639665;292862;218023374;172609667;6553075;9674891;46374965;351837980;177161845;73350989;37640106;119818;222089340;176896958;6697574;9951654;48055819;351834000;
1663106295300;37656187;176723816;72870619;37622718;128645;220034358;176533970;6777588;9645268;48127336;352704554;173857122;72876113;37625364;289714;217245684;173985049;6649733;9513338;46829584;352710964;
1663106295316;37663036;176471354;72959375;37633995;126312;219913224;176227533;6780392;9807949;48014326;352491411;173826281;72958397;37633554;281693;217867770;173862981;6642826;9591266;46822988;352456355;
1663106295331;37668691;176995927;72943751;37638153;138139;219616044;176758268;6775428;9602694;48204056;353500910;174368385;72947260;37640043;281209;218101770;174304634;6714371;9615822;47011550;353475878;
1663106295347;37663276;169236953;73521856;37617867;430973;218311470;169650767;6386989;9552868;45561017;345991854;174124211;73519292;37616229;228742;222842088;174204297;6502745;9758151;46947061;345977859;
1663106295363;37658527;171407983;73014048;37608795;315556;219320676;171604921;6482078;9702071;46220690;345402843;171540993;73016817;37610685;343384;218804604;171657421;6450841;9750989;46082550;345400479;
1663106295378;37701417;174853916;73354403;37651572;245624;221585460;174855460;6572677;9831556;47263152;347635234;170133761;73325896;37636956;442703;218461224;170649513;6415062;9683398;45236028;347570967;
1663106295394;37647160;175673558;73237731;37617426;143992;221498874;175489616;6599176;9955450;47629659;349643001;171757513;73233666;37615284;305742;217930020;171887313;6486748;9674250;46135345;349584718;
1663106295410;37664806;170000316;73004786;37633050;330528;216640710;170177188;6426753;9680551;45568648;347724541;175452971;73000185;37630530;133271;221387196;175248003;6566041;9836127;47533169;347699965;
1663106295425;37656320;168673231;73197020;37608417;403372;217896954;169189369;6325819;9651864;44997578;344379426;173161320;73204650;37612134;367386;221390934;173141716;6520000;9834587;46664211;344470997;
1663106295441;37685738;170874032;73261688;37644327;337794;217659834;171120154;6460336;9723273;45853980;349020347;175896727;73267470;37647540;197986;221977422;175744896;6633070;9921370;47629089;349058534;
1663106295456;37619085;172650628;72794674;37592604;217713;217852188;172507364;6530471;9732624;46698819;348333493;173590516;72791166;37590966;199218;218924718;173405664;6563489;9679191;47106520;348267729;
1663106295472;37678412;173046210;73200100;37647540;319959;218282130;173038530;6633125;9631207;46722352;351351186;176147415;73208288;37651698;184922;220972260;175929995;6729990;9856636;47878899;351377684;
1663106295488;37735620;157850286;73213617;37676583;864043;210767136;159687286;5873420;9247045;41020138;339919745;178470264;73219139;37679355;217524;228539856;178472760;6508252;9898579;47672876;339950829;
1663106295503;37624354;175988100;73423918;37605267;69421;220992528;175667590;6656637;9953551;47850317;352482055;174544714;73417615;37601928;176646;219565932;174328478;6577557;9781100;47378613;352475709;
1663106295519;37641481;177525448;73038729;37626687;58509;219013452;177121033;6826574;9682693;48499651;357049390;177790137;73030066;37622088;26416;219216708;177330190;6833914;9647247;48519623;357011196;
1663106295535;37703472;173564523;73149251;37672866;291816;217807194;173441870;6671436;9745912;47025277;352652219;177006085;73155125;37675827;161941;221155602;176741874;6772389;9695849;48066188;352678043;
1663106295550;37686747;176718910;73335318;37660833;113258;220884918;176391869;6747387;9852314;48143855;353703934;175061857;73333933;37660266;221475;219161808;174837146;6684154;9708596;47415989;353693532;
1663106295566;37653824;177138287;72990028;37626813;109319;220006530;176796699;6810336;9757786;48223226;354405904;175381752;72996068;37629900;207394;217976928;175120564;6723771;9591255;47516740;354420367;
1663106295581;37675996;175518295;73138868;37663416;135484;218337594;175164868;6771080;9811361;47892403;354861558;177480340;73132965;37660266;44300;220501254;177087708;6794810;9721506;48364178;354819110;
1663106295597;37683094;176644774;73362100;37670913;18811;219934902;176244049;6715401;9779475;48150283;355209586;176779075;73332533;37655604;18876;220189368;176359347;6708780;9979284;48229467;355071195;
1663106295613;37659770;176041348;73105688;37645713;45509;219094020;175651289;6746181;9915283;48056915;354488842;176659626;73097787;37642059;31878;219532932;176279627;6745230;9761340;48182917;354471197;
1663106295628;37687461;175542529;72977193;37660581;129697;218481996;175273517;6731888;9699077;47918176;353651079;176301257;72977249;37660392;134296;219412524;176024047;6746240;9627380;48049281;353641972;
1663106295644;37681656;173463558;72883005;37653651;274647;217221912;173296049;6670354;9683681;47058014;351882626;176500948;72885032;37654848;151100;220118394;176204104;6745431;9651933;47980399;351899383;
1663106295660;37670984;175005945;73084785;37647036;234255;217552926;174753847;6720709;9683789;47411673;354793619;177850355;73084292;37646658;103404;221005122;177478697;6818061;9729966;48463115;354793719;
1663106295675;37669935;175411202;72946056;37653588;188100;217299384;175077611;6774124;9604901;47557076;355196361;177880793;72939571;37650123;51849;220385976;177457993;6851172;9693350;48541459;355161378;
1663106295691;37694550;174217484;73228066;37678977;130632;218668326;173906118;6588768;9770264;47405124;352211764;176223840;73224785;37677087;42154;220703526;175833506;6626095;9793787;47903970;352179717;
1663106295706;37658729;174964348;73241242;37641681;62459;219354678;174602716;6570837;9882044;47550905;352224841;175499744;73241704;37641744;20685;220120746;175110457;6571263;9882177;47752942;352210924;
1663106295722;37678660;174849750;73134720;37667070;28876;219260862;174430700;6579213;9846286;47531742;351753677;175115044;73121539;37660266;47518;219530274;174716707;6553054;9881258;47663753;351696189;
1663106295738;37688964;175983302;73198609;37680300;24515;219308490;175609435;6669058;9770263;47962332;353807512;175971376;73170708;37666125;28809;219793170;175570593;6691669;9993662;47948718;353703746;
1663106295753;37746633;175999955;73101538;37724148;47342;218790414;175624521;6719189;9849773;48114895;354716583;177019016;73112613;37729629;52457;219881226;176619336;6772473;9739015;48257079;354736811;
1663106295769;37711092;166285718;73108477;37598148;713670;218157210;167091694;6389626;9505141;44333866;339082594;169445732;73113933;37600794;638543;220471692;170076062;6430638;9489945;45574087;339116592;
1663106295785;37939858;36399961;51727129;25912215;4447396;158036076;45570929;891028;2994946;716747;92168897;52179943;61534621;30289770;5211046;227231298;63069586;1112157;3733567;1855277;104927393;
1663106295800;37485157;10228986;10476525;5290551;724590;47457492;12923456;186788;740766;57970;17501721;11537299;6727016;3286647;363065;24646344;8134673;60735;235882;388;16638407;
1663106295816;37788599;376501;1075312;1245069;98210;4109280;637556;18336;83482;433;948446;3360114;3788355;2024505;305714;20300688;4696585;83234;328661;22985;4665792;
1663106295831;37534237;4126977;3181018;1779183;197358;17654262;5406760;79617;269691;38921;5317032;173082;378725;183519;48081;1081506;268968;5933;25571;1958;490954;
1663106295847;37845472;37743210;44270030;21478905;3493339;153772428;45449744;608890;2295484;1262;73863626;25191391;40682310;19862829;3945504;112532604;30577706;601632;2196836;19625;69716255;
1663106295863;37499941;4844058;15931924;7878591;455628;74322510;7031032;104890;469503;41730;8654443;6372291;11768847;5705973;668189;50705928;8507367;132721;502100;14381;9974771;
1663106295878;37646355;46676805;46595912;22794345;2689187;260190126;63974023;593305;2037938;59491;64608628;10629628;14684076;7301385;1069095;68008800;14465856;228688;967306;16077;18861381;
1663106295894;37862640;5356169;9331118;4867065;614322;37545894;7824448;117429;531128;42699;10169323;2929628;5751494;2925531;439763;23007384;3922153;82400;313355;16973;5374084;
1663106295910;37659390;478067;1421673;1015560;168356;5134002;884861;23447;105591;867;1324901;8841019;8240105;4127886;582326;45481356;12141540;183515;755287;73076;11747738;
1663106295925;37630573;7035457;5878814;3183327;349816;30744270;9303592;137911;559692;62615;9423218;700106;1652739;950040;236336;5724534;1102229;25329;106010;108;2123521;
1663106295941;37674391;9087438;7276768;3838401;453901;40764504;12182949;180905;718589;75880;11797313;316475;855264;551187;86513;2580828;550507;12693;56930;699;912967;
1663106295956;37710753;7792991;6449454;3537828;413532;35531328;10344233;154610;621646;65312;10155453;573684;1519995;1032507;127874;5789550;1029878;23440;109406;812;1489187;
1663106295972;37753963;599583;16951182;8688078;59235;81918492;989893;14472;64236;643;1752072;9349016;11002816;5334525;456022;54622074;12388232;182119;714502;76032;11949795;
1663106296003;71672637;5868541;10244316;5589612;684505;54969768;8491709;103902;521691;761;9191429;14831460;12108146;6129459;859204;64886670;19566050;298031;1167749;121055;19772365;
1663106296019;37636290;764965;1511306;1042146;135728;6637848;1263382;26847;115452;77;1621884;7388716;5774239;2933532;370068;31371162;9891916;147898;582205;58138;9841208;
1663106296035;37671519;407940;792710;633591;68638;3381588;682185;14635;68658;63;867590;6637138;4401521;2267244;317312;24714984;8689356;133055;518429;57200;8493805;
1663106296050;37676492;402450;758008;598626;60718;3321732;667312;14211;66675;73;832536;6640591;4312361;2222829;310971;24231426;8698114;133692;517660;57188;8462907;
1663106296066;37524152;475620;11956118;5952492;85491;31886436;773326;15001;57475;14;4713658;7379383;11312101;5484402;312238;53708730;9363496;142560;535071;60394;9510844;
1663106296081;37669562;706681;9225102;4852386;86037;52098816;1153663;20497;90198;71;1619630;5394876;3842108;1862721;276273;20783640;7126164;113507;420411;49660;7111897;
1663106296097;37805099;447234;3419326;1814841;244656;16551246;768213;20201;74673;45;1594999;879795;1591005;904428;246914;6631512;1278361;31511;122851;789;1684821;
1663106296113;37642189;356624;780985;438606;74316;3375702;626696;14132;63388;79;812987;6044059;3777338;1969758;273209;21278112;7775775;122440;465482;50769;7636286;
1663106296128;37722380;249700;616254;506520;59281;2609538;462823;13159;57403;18;626318;6124699;3811554;1985634;261467;21503700;7836283;122019;469709;50738;7695988;
1663106296144;37644293;1134340;2297273;1239399;195881;12425556;1849379;29928;145015;713;1863551;6055180;3846831;1994706;296102;21330360;7777957;124925;472467;47760;7645752;
1663106296160;37665306;250901;712924;553266;72826;2888382;474987;14888;67300;46;705429;6231892;4037039;2088954;283396;22750518;8043531;125929;492429;47485;7868217;
1663106296175;39019473;1437908;19375930;9933021;215488;42511710;2249744;41738;180907;93;9321782;6424189;14440469;7000749;377442;72940788;7994369;141328;519354;43984;9117963;
1663106296206;73258886;2327562;39437873;19588842;256570;164984028;3426841;52742;228822;174;10984201;11944783;17269702;8656893;676591;88310226;15067139;262873;974116;84531;16236587;
1663106296222;37633556;603087;1267302;846846;131643;4814214;948780;25395;103847;54;1950935;5660228;3794239;1973286;267659;20191350;7307725;116933;454099;39427;7496497;
1663106296238;37676616;6527099;7138238;3459960;590879;29465322;8896429;181921;638339;30148;12326086;4444727;6102786;3235239;618915;23116962;6146078;122570;416457;682;9300280;
1663106296253;37710843;4999520;6291217;3064950;255424;30739626;5802490;50463;197208;173;8968771;4369773;4410230;2422602;392623;20236956;5918619;116642;431638;26610;7234339;
1663106296269;37726251;559505;1055454;516348;118901;3562062;843020;20102;80965;63;1854100;3631832;3240407;1845774;263610;16388370;4936987;95712;350600;22424;5312932;
1663106296285;37630553;2567843;2279143;1106343;227250;10767846;3386207;72175;245829;14314;3854052;658027;1347849;927990;132220;5114196;1021275;25673;110091;63;2039409;
1663106296300;37710196;854966;1250657;608013;142248;4699104;1249132;25594;96331;45;2349196;1800406;1978651;1396017;194788;8777418;2338402;57387;201426;2706;3028426;
1663106296316;37767083;169619;431702;216090;37912;1284726;293564;7560;30670;32;517890;2255364;2213664;1363131;192748;11454288;2984579;70510;240836;7747;3183630;
1663106296331;37589841;77092;121764;87885;8709;492120;126842;2463;10515;6;198056;139338;202652;371322;8945;894216;213444;4442;19972;14;284586;
1663106296347;37691758;1363642;1219315;591192;141030;4682676;1576900;46626;137926;2581;2349636;750228;1266872;910728;122659;4658388;1128957;27524;113758;125;2288360;
1663106296363;37708930;68618;133356;89712;12215;374514;101462;2583;9465;0;222026;325728;530642;398790;30450;2639514;509946;7996;42887;9;603945;
1663106296378;37600245;1536800;18919732;9474948;159782;91483482;2377333;43510;174308;7981;3170163;3427515;8185747;4067280;168399;37380012;4587546;51508;200531;128;4652545;
1663106296394;37889255;174103;2258439;1426761;26281;13204524;290190;4980;26294;14;344955;1303830;926966;582183;116050;5129808;1571221;43637;124686;2450;1645841;
1663106296410;37634611;61069;118448;192654;5961;502734;106028;2756;11287;9;167187;124910;136318;206199;8209;558270;169362;2864;11497;0;237007;
1663106296425;37728849;134515;138650;169281;5844;587208;175593;3289;11746;8;219713;79516;175491;245637;26131;619650;136638;3998;16473;17;260176;
1663106296441;37702189;334491;428636;375417;62381;1950786;470103;8491;32454;28;621334;143916;206943;237447;19987;743340;196393;4445;17189;0;349327;
1663106296456;37669598;135235;151533;181314;10523;591624;174787;3406;14082;15;270894;131160;182157;235242;16287;668694;185122;2734;10752;0;315263;
1663106296472;37686722;141585;171624;254394;7884;815886;193956;3491;15731;10;220604;64338;181411;232974;20806;576240;114586;2786;12011;2;246116;
1663106296488;37678323;67250;90908;44100;4492;338754;99413;1707;5856;0;164672;113759;168031;218358;17763;667272;159653;3642;15005;0;239143;
1663106296503;37698495;180601;417793;300447;29764;1937652;293329;4731;27493;0;444219;138916;182037;230706;12246;673752;189340;3625;14229;1;285042;
1663106296519;37778236;3059937;4116762;2141937;318168;19783350;4543423;53212;288890;261;5262231;4349717;5435272;2778300;493489;26835378;6274087;105379;434380;5270;6975690;
1663106296535;37667525;156863;273809;246267;18915;1181244;252189;5058;24406;8;312701;107751;307733;283248;14825;898680;194703;4525;20694;3;365090;
1663106296550;37668316;219340;555426;371826;22636;2538600;385132;10017;41256;7;499134;1162811;1471766;852390;149136;7859208;1780636;39108;155888;7843;1786276;
1663106296566;37620097;672095;1328072;961695;141511;6704898;1137263;21690;125645;897;1262530;1406944;1170874;701757;148334;6014352;1732909;47365;142845;2450;1922459;
1663106296581;37701681;83059;166990;205821;9302;601926;138664;3109;12765;10;255393;121301;181139;223839;11883;599496;182505;3825;15120;0;303774;
1663106296597;37783027;381492;689929;497385;68145;3344700;601629;12333;66946;320;712108;420180;730328;481320;82637;3653700;658443;12818;69648;586;754683;
1663106296613;37696155;69631;176397;85491;13987;754614;124866;3511;15063;13;162807;1365938;979372;588546;121871;5435490;1623046;44404;129418;2521;1701936;
1663106296628;37608439;104396;172259;344484;8334;842292;172907;3401;17081;10;219186;115756;151285;227556;9522;600444;161703;3543;13964;0;246555;
1663106296644;37685426;50141;47687;23058;2238;257442;73593;922;3267;0;76752;122957;122705;211491;6784;677046;166753;3114;12708;0;178446;
1663106296660;37703784;1022122;1676238;1143891;173315;8610630;1507421;29289;162211;1141;1691739;438711;811653;505701;92298;3696888;682913;14973;75812;593;886609;
1663106296675;37661520;550506;10095683;5339124;66127;50537970;860749;14344;72911;316;1220185;1846488;5495199;2789955;192468;23054778;2367197;56495;194542;3145;2618466;
1663106296691;37647394;287385;10615146;5603157;19762;62040702;474136;5298;23185;9;678578;1393938;1136783;710262;128306;6116724;1672457;45924;135318;2549;1798636;
1663106296706;37648365;133621;179689;198261;15492;911238;188170;3414;16889;8;217572;329620;457693;353304;67651;2562126;436819;17499;55705;2464;476909;
1663106296722;37668968;647683;1157505;879165;120079;5712216;979931;20896;114974;873;1161255;198890;383557;317331;39001;1301100;297510;7227;32493;0;501910;
1663106296738;37725463;1622228;1473830;1044162;166638;7917414;2035854;53856;179086;2792;2171385;459622;815612;529074;95852;3941016;705384;14654;78605;551;860657;
1663106296753;37656646;205876;336936;268380;31550;1395486;302929;6432;29735;14;417867;1406902;1108376;672084;128786;5944644;1726618;47762;142218;2522;1827878;
1663106296769;37656527;125817;181333;257418;10650;798498;173698;3801;17626;10;226735;112187;202860;249732;13912;720372;179413;3812;15628;0;299448;
1663106296785;37705772;135504;239058;296289;24262;1115670;206527;4841;21537;9;277125;79727;154765;157248;15648;517626;135587;2347;8921;0;197914;
1663106296800;37680729;97465;104635;83664;5034;392640;119604;2499;8453;0;168836;85255;146642;211932;10745;533850;138852;2576;10248;0;230164;
1663106296816;37768227;716966;1328896;945063;144962;6288780;1088290;24062;129115;864;1333699;1436982;1220758;724815;149600;5946990;1734727;49263;149410;2423;2002567;
1663106296831;37688998;1488355;1230178;781389;148215;6219444;1774911;49050;150740;2527;2020844;481764;880936;558621;100901;3930024;722132;15377;80793;544;963380;
1663106296847;37679802;84458;186270;90405;20680;779916;154550;3244;11240;0;216397;146873;225809;276759;28857;991326;229633;4192;18670;0;279634;
1663106296863;37644311;131409;171587;113274;12570;962616;183473;3077;14851;14;192929;54862;88317;140931;4611;405576;92069;2150;8183;0;110105;
1663106296878;37672612;69537;120495;225099;4594;526836;111791;2758;11574;10;174452;127728;138036;216846;6338;542670;173241;3098;11524;0;251772;
1663106296894;37686862;50096;47083;22743;1981;255246;71851;915;3017;0;75614;122223;132265;213570;7660;730890;165774;3231;13332;0;178342;
1663106296910;37688912;131748;136907;177093;7714;615636;174038;2957;11888;0;219603;71071;128520;228816;7010;523062;119739;2954;12456;0;174234;
1663106296925;37652874;44489;73084;70308;3279;258078;68747;1839;5756;0;132356;123949;123321;198576;5246;480510;161084;2774;9588;0;234157;
1663106296941;37698786;68126;80792;72576;3880;301188;96811;1799;5422;0;168782;112382;119467;198702;6087;481302;141111;3098;10562;0;213712;
1663106296956;37689242;49873;46332;22428;1757;252822;71425;912;2803;0;74934;112840;104033;208719;5327;565578;145571;2773;9401;0;161974;
1663106296972;37643077;74680;118657;154665;12952;354228;111893;2621;9500;0;232078;108103;124115;203742;5813;496614;141820;3272;10246;0;217024;
1663106296988;37718250;63366;87979;86373;4112;313998;92454;1702;5568;0;164160;112089;127132;214389;7165;486834;145956;3111;11610;0;222020;
1663106297003;37747553;116873;115114;98406;10142;497850;143770;2626;9200;0;202810;72187;152640;195174;15290;564438;121401;3137;11552;1;208370;
1663106297019;37680542;48830;79854;83286;2322;249942;71969;1659;5204;0;149640;127677;128962;214830;6747;511338;166476;2912;9978;0;239887;
1663106297035;37909198;4615815;5079479;2602341;358439;27599676;6612676;65019;360264;26;6801525;489873;1225387;729981;93216;3944166;867660;16832;75363;248;1204461;
1663106297050;37593765;227688;633296;490455;24604;2759772;420661;11447;48559;6;592372;1221134;1566470;889434;153756;8242956;1888471;40355;165434;7562;1940551;
1663106297066;37596126;87255;152023;213885;4953;652938;157725;2942;13606;9;223764;114115;153958;209097;7327;618282;169806;3308;13496;0;238502;
1663106297081;37689837;134545;147239;172494;8835;824958;192704;3095;14345;9;198200;56328;85199;140112;3792;401808;95711;2094;7854;0;110339;
1663106297097;37679068;29964;42324;20538;2133;217164;47149;1026;4025;0;54399;197251;173711;236880;13147;989220;215820;3701;17955;1;257116;
1663106297113;37678265;134304;148604;109935;6551;724164;179076;3054;12916;11;218402;67111;109232;199269;5506;461376;112365;2651;10665;0;154005;
1663106297128;37668892;68592;127116;208089;7756;532902;112746;3009;12483;10;179846;130542;135627;202356;7674;545718;172088;3062;11354;0;241793;
1663106297144;37747683;49890;47486;23058;2821;248772;70493;1047;3424;0;81947;111840;109158;201537;6030;540330;146130;2855;10355;0;180407;
1663106297160;37681456;119042;99695;84546;6801;495252;150518;2504;9345;0;179987;54558;87404;166887;4031;365814;86518;2108;7789;0;118481;
1663106297175;37683346;41008;66561;32256;3252;216318;59250;1566;5270;0;127465;129906;136875;208152;7330;595572;170923;3036;12336;0;230730;
1663106297191;37694835;79499;116257;73710;6108;474156;123281;2313;9141;0;197343;119119;137650;202986;6885;558672;157401;3332;12117;0;234207;
1663106297206;37712852;117404;105529;84042;6311;465006;144208;2319;8300;0;188489;66798;112410;194103;8192;439152;108895;2518;8977;0;161092;
1663106297222;37687163;29967;38426;18711;1914;196818;45372;1024;3221;0;53044;128864;105822;200340;5274;583620;163951;2593;9270;0;176263;
1663106297238;37676347;72963;239555;149373;12299;1063068;96035;3245;9444;0;198189;113080;129096;200277;6477;500316;148214;3329;10469;0;218485;
1663106297253;37582555;232852;322763;183771;13618;1455966;286991;3641;12204;0;482722;133092;153136;212310;12698;515964;164985;3075;11060;0;269994;
1663106297269;37746072;66560;98370;83349;2165;332172;98644;1876;6102;0;181038;108877;121186;200025;5330;474744;142268;2977;10383;0;209722;
1663106297285;37719994;68378;72789;71316;1885;285456;96306;1628;4873;0;152946;102048;111374;194229;5260;445128;132751;2851;9381;0;203004;
1663106297300;37694211;117259;119177;76482;10290;458172;143954;2596;8776;0;191836;74386;173208;222642;14184;577716;126181;2968;12781;0;252566;
1663106297316;37673048;99664;194066;94122;15611;797010;169828;4189;18707;0;252758;2528737;1756970;1152144;38239;10120290;4572646;13466;49858;0;3333988;
1663106297331;37658569;65061;78957;107667;4461;442200;104199;1578;7392;1;102709;118574;123655;231777;6569;678828;164031;3073;12011;0;175658;
1663106297347;37667422;49961;46768;22743;1835;255234;72682;925;3003;0;76117;114772;107039;207018;5426;585594;150486;2861;9891;0;165591;
1663106297363;37662325;64199;79299;78498;3210;306288;95801;1748;5515;0;154001;107926;120942;204561;5088;460746;141770;3067;9550;0;219733;
1663106297378;37693681;67598;87826;73521;9305;314424;98671;2084;6458;0;170702;111427;127416;202419;6165;486540;149401;3234;11096;0;225508;
1663106297394;37769158;145980;202918;139797;13552;778308;196481;3189;14123;0;284520;76395;152509;151704;17667;546282;122526;3615;13589;0;204152;
1663106297410;37678577;97277;94528;72702;5187;429660;119446;2315;8975;0;163532;77208;98458;189315;8067;429048;121486;2186;8731;0;148092;
1663106297425;37673276;44634;86067;76986;10561;259224;68305;1938;6170;0;155325;125942;123907;198387;5918;488370;160880;2986;9654;0;230933;
1663106297441;37743993;67122;78642;75096;3373;291108;94364;1769;5220;0;160462;106284;125762;203049;7062;419784;139349;3084;10470;0;244492;
1663106297456;37699052;49873;45471;21987;1770;247650;70883;896;2938;0;74632;122289;120896;208530;6437;666540;160883;3207;12148;0;175551;
1663106297472;37669263;64311;68596;91161;2967;379068;96867;1452;5948;0;98452;119534;113576;221949;7220;622230;156573;3262;11434;0;171992;
1663106297488;37664578;61123;82737;78876;5778;291798;88605;1601;5079;0;159888;108876;120105;198513;6275;461586;140706;3051;9546;0;212340;
1663106297503;37760519;115261;112388;91917;9325;505044;141347;2377;8869;0;192576;61871;122688;155358;14118;406428;99986;2739;9733;1;182204;
1663106297519;37691890;97367;85986;73836;4990;429888;116969;2205;7860;0;145826;72922;81280;143703;3695;364482;106455;1943;6879;0;126389;
1663106297535;37673226;43113;79163;72576;5681;240342;64156;1853;6060;0;144099;123744;120829;196308;5174;476400;158742;2804;9143;0;225788;
1663106297550;37781059;369157;715492;495747;74045;2702754;584484;14796;62903;12;935438;4782922;5047950;2577015;371784;28118094;6922830;67572;366636;11;6923404;
1663106297566;37750415;259586;696575;462798;34521;2935134;469933;12729;52114;12;677020;1238194;1628747;917973;160769;8187492;1905190;41330;167085;8046;2040898;
1663106297581;37624773;89031;131606;179802;3473;601386;148869;2891;11597;10;189526;118115;163699;212877;9390;655626;169841;3778;15617;0;248111;
1663106297597;37664568;131975;140302;172305;9631;788970;187303;2828;13974;0;193424;54443;80042;129339;3447;377220;90538;1950;7497;0;105182;
1663106297613;37683714;114316;139802;100863;6361;704430;152843;3187;13447;10;187688;83224;104595;189063;5569;460572;133695;2394;8865;0;160824;
1663106297628;37705705;116142;125875;144459;6943;657384;156914;3394;12509;10;175174;77178;93368;165816;4516;393834;119580;2161;7647;0;150629;
1663106297644;37684043;53833;84927;156429;3575;468240;87034;2069;9206;9;91442;134437;121546;221760;5979;677580;183415;2834;11900;0;189151;
1663106297660;37658063;49871;48033;23247;1959;260364;73381;914;3025;0;76380;113431;104792;197631;5358;568140;145552;2771;9490;0;161677;
1663106297675;37673641;117606;103837;80325;6292;491322;149590;2225;8516;0;184047;57869;95796;184401;5130;397230;93924;2335;8759;0;127825;
1663106297691;37676746;46525;71442;65268;3439;236460;68843;1739;5072;0;139157;122418;125582;198387;6069;481860;162042;2908;9624;0;239035;
1663106297706;37708091;49858;46442;22554;2100;253134;71858;954;2998;0;74986;112881;102937;197883;5521;558588;144019;2803;9417;0;160301;
1663106297722;37683298;117266;102343;50904;5898;505944;145213;2203;8448;0;176130;63290;102970;191520;6123;460320;104787;2552;10488;0;131469;
1663106297738;37679806;111995;110413;143640;6744;603744;142854;2895;11262;0;160611;70921;77569;130725;3335;371394;106447;1777;6355;0;118531;
1663106297753;37681314;47297;79286;72450;7199;254322;75648;1815;5697;0;146395;126772;127127;201915;6490;491274;162779;2908;9759;0;237307;
1663106297769;37697690;66461;82557;79947;3096;317478;97557;1888;6124;0;162212;107958;118200;201537;5426;448410;140434;3036;9481;0;217837;
1663106297785;37693516;69298;90041;72954;8754;322590;100434;2348;6884;0;177546;111578;130773;201537;6577;495960;148758;3208;10917;0;229091;
1663106297800;37753053;206746;373531;206325;34573;1626474;318728;5519;25427;0;479764;233002;402165;331884;32699;1514166;341731;7383;32294;3;556205;
1663106297816;37673738;117719;105352;93492;6908;531150;149724;2268;8817;0;180059;61546;90845;165501;5627;385914;98414;2252;7860;0;129490;
