# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
epoch;timestamp;CPU0;;;CPU1;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;
1663594757378;46646888;59325969;59829943;33253506;82941050;75017964;41696694;
1663594757394;47869932;59117672;59385946;33007104;72222194;69068536;38391288;
1663594757410;46327066;41014739;40506735;22747140;37046559;38137639;21296574;
1663594757426;47928748;66001839;61571176;34222422;79816284;75611528;42026868;
1663594757442;47856910;58919675;59005979;32796894;72522318;68704467;38185914;
1663594757458;48201522;51602628;50224186;28168530;48589954;49332965;27502722;
1663594757474;47831584;67599085;65523501;36417732;79088561;73027834;40591434;
1663594757490;47902218;60105366;60540288;33649590;69842887;67071033;37279242;
1663594757506;47951188;51618184;52142767;29056092;43355122;47354274;26320554;
1663594757522;47873806;70938959;69184851;38453220;79929202;73202015;40686984;
1663594757538;47959040;51646375;53564028;29942718;63407933;60383267;33622290;
1663594757554;47139984;65316102;61328462;34158462;39198905;42286345;23503428;
1663594757570;47835537;77230619;72058810;40052454;74412994;70384788;39120978;
1663594757586;48020748;52692023;52824271;29439540;56646127;56195352;31259280;
1663594757601;46672570;54983302;52142537;28981524;60978580;63046327;35042124;
1663594757617;47829180;70591220;69460560;38606568;77254978;71183565;39563940;
1663594757633;48234180;50479748;50977193;28413450;62204343;59977470;33367542;
1663594757649;46773806;65742488;61725500;34389342;44501571;46505839;25848888;
1663594757665;47826891;77524503;73072899;40614912;69831514;67876736;37728912;
1663594757681;46650248;50230696;48637313;27271608;49495210;49552241;27572220;
1663594757696;45414570;48173047;46140307;25718160;38162425;41730129;23194392;
1663594757711;46444638;78244961;72229280;40146054;67443001;65390982;36344178;
1663594757727;47894110;67006655;63539678;35314656;66001093;66161735;36772944;
1663594757743;45802844;51485604;48649250;27189084;33718623;36178891;20109102;
1663594757758;46068760;60554715;59965144;33329712;82156587;73976348;41118714;
1663594757774;47980436;59883274;59264949;32974890;64073979;62984913;35089626;
1663594757789;45228160;50481591;47489912;26523042;30254085;32555283;18230004;
1663594757805;47896638;75236828;71838039;39928746;77950598;75182197;41789202;
1663594757821;47872404;52145208;55331411;30753918;75280570;70678179;39284856;
1663594757837;47318104;55656027;53725075;30011748;37753416;41276482;22988550;
1663594757853;47813140;71423412;65591073;36456966;73534151;77123795;42864354;
1663594757883;89422358;107792544;108601656;60476052;103978782;104836658;58317402;
1663594757899;47890274;66153113;63196094;35124960;71461215;68553709;38102454;
1663594757915;47879422;59778292;61049972;33935304;71051367;67895875;37737258;
1663594757931;47913114;52562008;51272880;28583724;47836755;52016248;28911090;
1663594757961;89795260;122565236;117724380;65430846;134994179;130157638;72346404;
1663594757976;46425514;48359710;50591539;28192320;46953778;47923768;26636844;
1663594757992;47852008;78992970;73233844;40705782;78519117;73355907;40772550;
1663594758008;47931070;62202838;61851562;34377720;70244398;67303104;37408878;
1663594758024;47471936;44585053;44398826;24807354;41988322;42939362;23866596;
1663594758040;47887484;63883081;61734664;34311186;82612421;75745114;42099252;
1663594758056;47890248;66962206;65334160;36313602;65611417;65477229;36393084;
1663594758072;46782400;50827355;50819565;28323750;39730962;41458473;23043150;
1663594758088;47855954;73054462;71318471;39640770;77321672;72221743;40144416;
1663594758103;45633686;49166197;69231421;38480364;66881082;65680960;36505014;
1663594758118;46092888;50110458;48061285;26910936;34389207;35890972;20007390;
1663594758134;46080868;64553228;62167439;34552986;78308362;73444121;40821690;
1663594758150;47942560;63336978;61568390;34222422;69186440;66688601;37066458;
1663594758166;47855816;51682978;50867674;28472418;43091904;46410267;25795770;
1663594758182;47847584;70357617;69391392;38569284;79858094;72717980;40417494;
1663594758198;47944960;56644701;56611499;31538598;66317068;62382657;34699548;
1663594758214;47870830;61967834;58776334;32717724;43694058;44756826;24932622;
1663594758230;47837838;67805366;68594445;38124684;81831416;73936053;41094456;
1663594758246;47923772;45276454;46175747;25814100;54658825;52260241;29078088;
1663594758262;47890560;62660319;62294587;34696584;33088231;35957349;19985628;
1663594758278;47858478;87159301;78394251;43571658;67080164;65119377;36194184;
1663594758294;47404418;50852342;51591401;28747836;57239241;55254231;30712422;
1663594758309;46354762;61325897;57870317;32239350;40564850;43006779;23903412;
1663594758325;47891626;81886472;75489863;41959086;69708782;67423098;37476036;
1663594758340;45922704;47427718;48617305;27101646;60371069;58011432;32242548;
1663594758356;47088852;70677155;67878569;37820718;44315599;47417223;26355576;
1663594758372;47845100;80629389;74946832;41656758;68359374;66606563;37018878;
1663594758388;46437136;55083042;51984493;29068806;44399524;47026028;26154024;
1663594758403;45928464;64866384;62823758;34918416;48752218;50649610;28151526;
1663594758419;47829336;70013624;68555425;38104638;77584084;71691122;39845910;
1663594758435;46958924;45248360;47243091;26373516;56073198;54216443;30188652;
1663594758451;47898564;74719981;70340085;39096018;51448930;50613164;28131948;
1663594758467;47900970;65694277;65272956;36280998;77373313;71334116;39649194;
1663594758483;47889518;35471839;37296118;20876700;48572254;46660224;25933128;
1663594758498;45738412;73030980;68165954;37887798;48496056;48216219;26799864;
1663594758514;47883512;85103001;84529092;46981116;76902247;84796949;47132514;
1663594758530;47926008;70995508;75697010;42177798;65183647;75984584;42306498;
1663594758545;45774124;50823077;48150897;26913978;41483754;44117703;24691836;
1663594758561;47880838;64836602;63951530;35546238;82437386;78471428;43614714;
1663594758577;47875462;68432948;65759302;36548772;62769661;63290356;35176752;
1663594758593;47962976;50881975;50001155;28002000;34981028;37312931;20778810;
1663594758609;46746874;65025375;63576129;35337900;77358487;74348668;41323854;
1663594758625;47873400;56374234;63945503;35543118;80607666;77187989;42902418;
1663594758641;47117154;51636035;50956498;28395666;42949014;44085632;24627018;
1663594758656;45627804;65290879;62018958;34472490;76983287;72269045;40168518;
1663594758672;47872214;53053424;55335465;30753606;77470079;71838652;39928668;
1663594758687;45344658;57862931;55218604;30766710;32183626;36206597;20124000;
1663594758703;46756448;56818589;58559314;32548386;87383853;77214079;42915366;
1663594758719;47944562;55801801;56520788;31532592;67927632;65413502;36397218;
1663594758735;47593562;62988634;58481636;32588088;37690293;40725214;22635600;
1663594758751;47878214;72418905;71500856;39741156;78719345;70773053;39337194;
1663594758766;46771376;50043405;49275363;27469026;55549975;56239495;31257408;
1663594758782;47976608;64272251;63300475;35183616;63489874;60862938;33828678;
1663594758798;47798548;70011532;67662074;37608792;73619854;68304985;37965954;
1663594758813;45706372;45297403;45660957;25617540;47358989;45899700;25510992;
1663594758829;47928846;64232851;62823787;34919040;58537829;56596498;31457010;
1663594758845;47843350;65545389;66491805;36957492;78049369;71089046;39513474;
1663594758861;47913870;55162079;49776783;28059486;48716265;54433706;30298632;
1663594758877;45286906;61379571;58291593;32399874;46979698;47249899;26263302;
1663594758893;47907712;74037655;71906314;39969852;76712833;72342968;40208532;
1663594758908;46238340;51016391;51604717;28755948;51385921;50634377;28175004;
1663594758923;45728532;68888112;64076539;35614800;45365902;48389063;26895336;
1663594758939;47787482;64948655;65526978;36421398;82920282;75440594;41930616;
1663594758955;47943894;43583257;45389684;25405302;55542208;54712222;30486690;
1663594758971;47844658;72905498;66033663;36702588;55728970;57220347;31804110;
1663594758987;47886366;64147118;64284481;35729226;77700101;71305219;39631566;
1663594759003;47068186;50013944;50349176;28068846;57851245;59393312;33011316;
1663594759019;46474526;57228253;55266563;30718428;67715871;65246147;36265320;
1663594759035;47877142;65653158;65809078;36577554;76037692;70333579;39092586;
1663594759050;45868318;43384786;42964027;23954112;45616014;47685000;26504244;
1663594759066;47939386;77818843;72361061;40219608;55545016;60144477;33429006;
1663594759082;47887178;71415911;68073191;37837254;70658204;66868299;37167000;
1663594759097;46624390;44874011;44353664;24726780;47041356;49186076;27338298;
1663594759113;45659143;49906441;70658653;39273156;60870367;58572227;32555250;
1663594759129;47864367;74726577;70303239;39077142;72943545;69005643;38355564;
1663594759144;46561884;45731961;45290434;25316226;50109216;49600442;27567540;
1663594759160;45657220;54298984;51022020;28433028;46985710;49305969;27405066;
1663594759176;47814980;71015812;70299196;39074568;79317006;72335084;40207050;
1663594759191;45844132;46220696;47016469;26296374;56355379;54134642;30124458;
1663594759207;47241634;67113152;63515431;35303658;49025276;50611391;28130076;
1663594759223;47856592;74939554;71282238;39621660;71164102;67901931;37742328;
1663594759239;47862004;46922597;47707144;26659308;56734028;57099110;31736094;
1663594759254;46006712;67426619;62076948;34503456;57940175;57657850;32047392;
1663594759270;47870502;67648854;66871041;37168404;74392818;69285346;38510550;
1663594759286;47927366;47503945;49404083;27514656;47516555;45690034;25432368;
1663594759302;47767146;75898794;72611669;40359072;63475344;59759959;33216066;
1663594759318;47838360;65854758;62911568;34969194;69695837;67227157;37362702;
1663594759334;47066974;50243190;48704407;27146886;44314274;47237864;26256204;
1663594759350;47442670;56324592;58082977;32283030;81851435;74351636;41325804;
1663594759366;47833254;75167611;68932349;38310948;62322615;62674051;34836438;
1663594759381;47494716;49806780;49467606;27566058;47185638;49090926;27287052;
1663594759397;47878721;66393021;65135579;36202998;70740784;66480721;36951174;
1663594759413;47886304;64620509;62585774;34785036;68695190;65601201;36461646;
1663594759429;45465847;53499114;52990691;29524170;46540288;46949939;26096382;
1663594759445;47898090;70757736;68236503;37926798;69538872;67792187;37680396;
1663594759461;47825570;56227771;58130177;32308380;76003195;69854644;38825592;
1663594759477;48273746;48749933;50547203;28190604;49767621;49982698;27781338;
1663594759492;46047576;61140618;58450414;32487234;74149463;70799762;39351546;
1663594759508;47866414;56756515;58135092;32311812;75851599;70699112;39295152;
1663594759538;89652950;115512131;117426957;65351832;116299941;114597251;63694098;
1663594759554;47810586;65829822;63780809;35451702;68286028;65648548;36488556;
1663594759570;47912630;49837860;49802753;27762072;51780665;54598754;30428814;
1663594759586;47871602;78261012;72240366;40152918;70921920;67610518;37577436;
1663594759602;47895448;68163110;65604978;36467730;64109528;63555375;35325030;
1663594759618;46949782;53896112;52873832;29553342;34887705;38122666;21189168;
1663594759634;47841964;79273655;76453265;42495102;70796223;66392496;36902346;
1663594759650;47907078;74949814;80202620;44576532;73125090;79175927;44007990;
1663594759665;47057984;64415478;76835368;42706326;99468924;81358044;45220188;
1663594759681;46785931;65722978;59139793;33161700;80520880;64258741;35898330;
1663594759697;46791025;88384853;83909721;46796256;84453843;74134912;41363244;
1663594759712;46640172;41648406;31336064;17497818;16027489;17267506;9639474;
1663594759728;46796242;3883438;6711840;3815916;15247169;10741682;6000540;
1663594759743;46702106;6353335;4274808;2453100;1042674;2269994;1282086;
1663594759759;46832566;218248;618949;420186;1472958;1716157;953940;
1663594759775;46646731;114192;137851;226044;42809;93830;93444;
1663594759790;46756770;117480;193719;182052;45813;76678;94068;
1663594759806;46819121;57605;135063;180492;98730;120244;137124;
1663594759822;46726494;99126;109093;133146;706075;597483;376662;
1663594759837;46769889;96803;93553;125424;42166;68678;84240;
1663594759853;46748357;448819;20983406;11832288;204349;5202711;2896764;
1663594759868;46804456;125167;2264841;1556646;25153765;26832041;15081456;
1663594759884;46735204;82542;144463;164892;103342;126371;110916;
1663594759900;46771160;105318;116988;143052;40726;130967;72774;
1663594759915;46730763;63961;99844;210210;95272;95757;105378;
1663594759931;46765538;126691;191093;180882;97965;97205;100074;
1663594759947;46776296;308898;307526;249912;35758;43153;23946;
1663594759962;46778259;98845;98665;145782;42106;68777;97422;
1663594759978;46770851;108680;114375;144924;59169;105958;111774;
1663594759993;46778678;120180;337178;268008;148611;217926;165360;
1663594760009;46754152;7384551;4869401;2782884;7292650;5027999;2833740;
1663594760025;46571138;145497;208016;198978;45791;123888;121056;
1663594760040;46793681;90828;157438;170352;101535;121586;67626;
1663594760056;46741172;117084;131027;234000;80877;119683;118872;
1663594760072;46759717;104197;87748;121056;22693;37686;20982;
1663594760087;46795663;56004;85771;133848;95345;100191;113022;
1663594760103;48112880;424733;20930752;11791884;182386;4847106;2695056;
1663594760123;59522627;240973;24861078;14109342;112863;127670;123630;
1663594760139;46732260;103667;84024;127530;21206;28725;19422;
1663594760154;46776581;44724;121890;139620;101245;108373;98514;
1663594760170;46778730;112315;113298;141102;35110;102885;57174;
1663594760186;46763555;110325;113258;203502;42579;85369;97266;
1663594760201;46769401;105619;104095;134628;335563;602043;334620;
1663594760217;46769789;98479;97604;129402;50143;85974;86970;
1663594760232;46763150;103179;82971;122772;21242;30239;16848;
1663594760248;46770179;96763;91796;124566;46971;75563;88764;
1663594760264;46776691;104301;89468;130884;22503;36620;20202;
1663594760279;46775775;58355;94733;127998;95256;100693;103194;
1663594760295;46759778;48992;70842;112788;93897;86094;92274;
1663594760311;46779208;104579;105120;139932;43134;72692;56160;
1663594760326;46765261;118183;119728;209274;47183;89690;97110;
1663594760342;46751578;103009;109983;137124;47061;97673;101322;
1663594760357;46766387;104185;84299;125034;22634;36640;20436;
1663594760373;46770109;96975;88785;124332;42026;64561;83460;
1663594760389;46769551;96581;93003;123786;39882;84323;89700;
1663594760404;46771388;419276;743454;489606;334576;682186;426192;
1663594760420;46754971;104212;85368;121680;22724;36963;20514;
1663594760436;46779917;98311;91192;130806;42029;65424;83694;
1663594760451;46777371;113538;99992;137202;22499;36556;20280;
1663594760467;46767395;111334;108774;205218;42040;64497;92352;
1663594760482;46769331;66545;115288;135954;96739;106787;100620;
1663594760498;46786932;1244959;1838208;1094262;1441679;1756676;1016028;
1663594760514;46958232;1106460;484086;352404;32699;89201;49608;
1663594760529;46553188;2905205;1385016;845832;93952;125539;110604;
1663594760545;46752152;107128;101544;132834;21230;32441;18018;
1663594760561;46766271;99918;107749;131196;53088;92748;94692;
1663594760576;46762887;104374;85784;122382;22544;37597;20904;
1663594760592;46782759;113034;111854;134082;22552;37321;20670;
1663594760607;46758127;441249;21104261;11882520;185676;4754843;2643498;
1663594760623;46761145;126842;2391293;1478802;22999;35808;24180;
1663594760639;46775963;105026;85611;124722;22693;37449;20748;
1663594760654;46810175;26350054;27096627;15162654;33223;146215;160758;
1663594760670;46631688;84319126;83670285;46632846;559708;963438;661674;
1663594760686;46828326;206066;407628;347958;70001895;69472912;38759838;
1663594760701;46744840;598423;1199557;835770;98737;125677;121446;
1663594760717;46861914;20089881;21745965;12244128;14582724;17285939;9633936;
1663594760732;46671833;116602;164144;166218;45213;106111;59046;
1663594760748;46747305;119270;144004;247884;44418;109302;103350;
1663594760764;46752574;109526;108092;137826;25769;44157;24570;
1663594760779;46759147;104336;87198;120588;22589;38946;21684;
1663594760795;46780035;104326;84865;129012;22544;36833;20592;
1663594760811;46772719;114987;99994;130728;22544;36854;20514;
1663594760826;46761083;104289;84570;121524;22544;36433;20280;
1663594760842;46788893;104376;85048;139932;22546;36306;20124;
1663594760857;46765465;104289;83905;134082;22558;36579;20358;
1663594760873;46782929;106297;105418;146640;38578;86730;78624;
1663594760889;46755622;121363;125936;163800;26099454;26985486;14999634;
1663594760904;46759243;49959;70113;118404;95627;99900;108654;
1663594760920;46743862;103714;83165;124488;21212;32402;21918;
1663594760936;46782979;49810;71664;115830;164601;152315;135330;
1663594760951;46757098;103787;81720;122226;21230;29452;16380;
1663594760967;46774641;104843;84928;127842;22987;37741;20982;
1663594760982;46768401;99139;96613;126126;51700;84110;78858;
1663594760998;46768816;61832;142981;152178;150790;225245;169494;
1663594761014;46795582;419821;470873;341250;649992;677790;388362;
1663594761029;46739634;117744;106365;204984;21197;30592;17004;
1663594761045;46765501;104107;84532;126516;22593;37540;20904;
1663594761061;46763519;104403;84783;119262;22558;37050;20592;
1663594761076;46782627;104251;83303;131742;22554;37018;20592;
1663594761092;46762549;111489;91879;122694;22546;36480;20202;
1663594761107;46780729;50016;71770;115674;95173;93630;98202;
1663594761123;46784580;104681;86046;149214;21216;29244;16224;
1663594761143;59524913;216218;22702248;12726480;106108;100894;136344;
1663594761159;46703496;118028;96031;182754;21269;28566;20280;
1663594761174;46770519;104318;84785;121602;22544;36787;20436;
1663594761190;46777661;104228;84219;127530;22548;36125;20046;
1663594761205;46779051;61303;124456;143286;101249;109740;97266;
1663594761221;46775996;103708;84562;140400;21242;29423;16224;
1663594761237;46758141;104767;85036;128544;22544;36693;20436;
1663594761252;46766359;104345;83224;124722;22549;36365;20280;
1663594761268;46775663;104452;84556;129168;22558;36228;20124;
1663594761284;46771041;113733;92157;129168;22544;36423;20280;
1663594761299;46764521;118595;98524;177138;22544;36457;20202;
1663594761315;46782537;101066;97614;133926;44058;86601;89076;
1663594761330;46766616;891908;838745;549900;42527;99786;100464;
1663594761346;46752684;53778;88759;123708;97571;102312;101868;
1663594761362;46767266;103558;83356;132132;21218;30004;16614;
1663594761377;46767605;96890;95065;131196;39975;85467;94068;
1663594761393;46764266;400336;316165;260832;50295;52059;28860;
1663594761408;46756311;104229;89874;125268;22589;38857;21606;
1663594761424;46781097;114668;108078;134394;22558;37149;20748;
1663594761440;46762459;119122;105587;199836;22603;36672;20436;
1663594761455;46766827;104570;88628;121446;22589;36496;20280;
1663594761471;46770495;104387;84702;121134;22544;36543;20280;
1663594761487;46776841;104327;83714;126828;22550;36531;20280;
1663594761502;46768125;104549;84338;124800;22544;36877;20436;
1663594761518;46793711;55403;87639;134160;95249;105200;115128;
1663594761533;46743504;105056;85228;124332;21228;30654;17082;
1663594761549;46782627;50110;69928;111852;95209;92924;105066;
1663594761565;46758098;112583;89008;127062;21221;29160;16224;
1663594761580;46760891;118634;98247;173238;22544;36171;20046;
1663594761596;46789769;105155;85479;137280;22546;36617;20358;
1663594761612;46753493;104440;83477;119106;22544;36487;20280;
1663594761627;46771431;104363;83696;120276;22544;36621;20358;
1663594761643;46778403;105694;84720;127530;22548;36060;20046;
1663594761658;46769151;97698;95291;125658;47709;187368;142896;
1663594761674;46737779;25207294;26925889;15071706;699701;873510;486954;
1663594761690;46727987;104283;81935;127530;22994;35048;27846;
1663594761705;46783489;115113;94034;131586;22544;37004;20670;
1663594761721;46774841;117628;116891;192894;47947;91202;96798;
1663594761737;46690660;125809331;83998656;46687992;125814166;84002363;46689942;
1663594761752;46779830;126164948;84167686;46781748;126192813;84167021;46781358;
1663594761768;46752160;126117118;84113892;46752030;126082934;84113360;46751718;
1663594761783;46768046;126172024;84142232;46767708;126176448;84141517;46767396;
1663594761799;46769650;126174238;84145732;46769658;126171828;84145379;46769424;
1663594761815;46769560;126171995;84145398;46769580;126177968;84144636;46769112;
1663594761830;46770224;126178662;84146622;46770282;126134807;84147664;46770906;
1663594761846;46781064;92498598;84165714;46781046;104167485;84165566;46780968;
1663594761862;46757196;121892448;84123245;46757334;124543275;84123642;46757646;
1663594761877;46773534;126160441;84152192;46773324;126187102;84151807;46773168;
1663594761893;46763908;126160195;84135202;46763730;126165265;84134631;46763418;
1663594761908;46769050;126168327;84144910;46769268;126121731;84143816;46768644;
1663594761924;46778954;125955745;84165687;46780890;106992883;84166169;46781124;
1663594761940;46758116;126139777;84124185;46757802;126143615;84124077;46757646;
1663594761955;46776238;126182466;84160708;46778082;126189605;84160036;46777614;
1663594761971;46767770;126151974;84141951;46767630;126173201;84141846;46767552;
1663594761987;46771678;126167427;84149400;46771686;126149572;84147910;46770828;
1663594762002;46774634;126143755;84159009;46776990;126128038;84159445;46777146;
1663594762018;46754702;126132842;84118788;46754604;126135003;84118303;46754370;
1663594762033;46774940;126162507;84155183;46774962;126187443;84154550;46774572;
1663594762049;47002274;126166581;84563613;47001864;126197856;84563354;47001708;
1663594762065;46531472;125526912;83717076;46531446;125521362;83716631;46531290;
1663594762080;46776838;126174532;84157961;46776834;126195329;84157550;46776522;
1663594762096;46764930;93212819;84137025;46765056;104929614;84136367;46764588;
1663594762112;46767992;122456996;84142200;46767708;124756882;84142356;46767786;
1663594762127;46783372;126201166;84174268;46785492;126213189;84173462;46785102;
1663594762143;46754340;126124897;84118151;46754370;126141076;84117785;46754214;
1663594762163;59403995;126504341;106879041;59405502;160274333;106882552;59407452;
1663594762178;46760732;126141518;84129094;46760610;126153673;84128807;46760454;
1663594762194;46775656;126182694;84156074;46775508;126195260;84155565;46775196;
1663594762209;46765620;126160322;84138053;46765446;126117233;84138901;46765914;
1663594762225;46776732;126136004;84169025;46782450;126174395;84162050;46778628;
1663594762241;46762170;126131047;84132030;46761936;126151634;84131671;46761702;
1663594762256;46769426;126159872;84144676;46769034;126171331;84144043;46768722;
1663594762272;46770748;126140428;84147238;46770438;126172478;84146345;46769892;
1663594762288;46762312;126158840;84132527;46762248;126162476;84131795;46761858;
1663594762303;46776550;126176241;84158476;46776600;126196162;84157843;46776132;
1663594762319;46763190;126155548;84133662;46763028;126160190;84133158;46762716;
1663594762334;46780388;126151663;84168905;46782762;126201065;84168285;46782372;
1663594762350;46764158;126132067;84135047;46763964;126159167;84134437;46763574;
1663594762366;46770658;126169826;84150379;46772544;126179583;84150057;46772388;
1663594762381;46762966;126142074;84133193;46762950;126141155;84132836;46762794;
1663594762397;46779788;126164388;84163519;46779486;126203048;84163154;46779330;
1663594762413;46757514;126136348;84123590;46757334;126148300;84123133;46757100;
1663594762428;46768668;126170441;84144247;46768878;126161324;84143539;46768488;
1663594762444;46774802;126164665;84154233;46774728;126189650;84153721;46774494;
1663594762459;46763970;126163592;84135188;46763964;126167456;84134635;46763730;
1663594762475;46770146;126179054;84146724;46770204;126185174;84146154;46769892;
1663594762491;46770592;126171959;84147421;46770594;126175728;84146788;46770204;
1663594762506;46771528;126175746;84148420;46771140;126170303;84147777;46770828;
1663594762522;46771582;126156990;84149390;46771452;126181329;84148736;46771140;
1663594762538;46775076;126168396;84158929;46777146;126188586;84158358;46776756;
1663594762553;46761258;126120607;84130180;46761234;126154384;84129760;46761000;
1663594762569;46770470;126171313;84150918;46772622;126182710;84150023;46772076;
1663594762584;50854678;104821473;91495602;50854908;116246157;91496365;50855298;
1663594762616;89474678;237240075;160978136;89474658;239848587;160977513;89474268;
1663594762631;46765520;126161184;84137952;46765212;126161701;84137433;46764978;
1663594762647;46769748;126170551;84146043;46769814;126179049;84145321;46769424;
1663594762663;46770872;126167017;84148093;46770984;126153085;84146841;46770282;
1663594762678;46773274;126176740;84152379;46773480;126183860;84151840;46773168;
1663594762694;46768582;126137366;84143449;46768488;126170267;84142684;46768098;
1663594762709;46770760;126158045;84147594;46770672;126181965;84147314;46770516;
1663594762725;46763342;106853508;84134153;46763340;125923377;84132428;46762404;
1663594762741;46865836;5685940;4711268;2692950;12533545;8589993;4794660;
1663594762756;46730024;104089;96405;128154;21234;39242;21762;
1663594762772;46783303;62217;114187;137436;95215;116236;109824;
1663594762788;46749782;103686;83999;123864;21240;30124;16770;
1663594762803;46773231;98443;97618;129324;37849;89713;96798;
1663594762819;46805126;383827;785657;512694;6309531;5857427;3255642;
1663594762834;46734475;300201;10971833;6331416;174593;4611759;2611440;
1663594762850;46754818;532314;12208034;7050498;231175;1295565;809250;
1663594762866;46744915;104423;90849;130650;22916;38757;26364;
1663594762881;46771877;104200;86959;126126;22550;37477;20826;
1663594762897;46780327;97819;95982;135252;43050;80101;94458;
1663594762913;46758429;104339;85974;124176;22505;36994;20514;
1663594762928;46772271;97753;94882;125268;42466;86518;91806;
1663594762944;46798936;107866;100685;175344;26071990;26946627;14980836;
1663594762959;46730181;114435;108765;145392;22994;34257;27924;
1663594762975;46752001;119322;109616;223860;22589;34887;23634;
1663594762991;46777419;97657;96337;131586;61566;84730;88296;
1663594763006;46767018;112797;116885;151710;55817;104819;119496;
1663594763022;46754390;282446;415702;311064;161257;583808;324402;
1663594763038;46761173;105554;91023;123786;22738;37689;20982;
1663594763053;46779703;104171;84173;133068;22548;36547;20358;
1663594763069;46768025;105817;86780;129870;22544;36588;20280;
1663594763084;46779273;292460;11500840;6585696;156599;4432187;2464332;
1663594763100;46772815;279634;12181134;7005648;67814;282749;165984;
1663594763116;46755554;241386;372055;450372;83408;172866;181974;
1663594763131;46763703;96849;93673;129948;41301;85424;94146;
1663594763147;46770298;130664;168687;169494;281880;749349;416520;
1663594763163;46770391;101820;113264;137514;45324;96301;73164;
1663594763182;59526437;253616;22715730;12746760;160277;497962;349518;
1663594763198;46704383;104097;86223;131040;22914;35325;28782;
1663594763214;46774973;98035;92806;136656;44494;86425;106548;
1663594763229;46796409;84188;151327;160758;96179;125574;69888;
1663594763245;46747022;97680;200451;260988;223528;280769;258258;
1663594763260;46757868;103619;88638;132444;21223;32622;18096;
1663594763276;46764871;96686;89051;127452;42064;67229;89076;
1663594763292;46769303;105770;88504;126126;22505;36773;20436;
1663594763307;46766665;96991;88849;121836;42043;65702;83304;
1663594763323;46770847;104884;84649;121290;22505;36528;20358;
1663594763339;46774517;98423;94752;125424;50382;92976;97422;
1663594763354;46769001;104213;84172;125736;22499;37201;20670;
1663594763370;46777377;105473;107619;132288;44472;80115;48204;
1663594763385;46762231;113293;113916;187980;41687;89519;95784;
1663594763401;46772926;107096;117135;143520;48135;73270;87594;
1663594763417;46762825;104080;83743;120354;22589;36793;20436;
1663594763432;46782491;101054;107379;132054;53511;91541;90870;
1663594763448;46761169;104143;84084;122694;22594;36780;20358;
1663594763464;46770847;104229;83226;122148;22558;36596;20358;
1663594763479;46775561;104803;83909;126594;22544;36394;20202;
1663594763495;46763171;104150;82944;118560;22544;36597;20202;
1663594763510;46788679;109821;106792;136656;45317;88541;67158;
1663594763526;46754794;119933;101052;180726;21239;30248;16770;
1663594763542;46769163;104405;83295;121992;22603;36785;20436;
1663594763557;46768187;104203;82686;120198;22544;36683;20358;
1663594763573;46790973;293660;11278913;6442800;156665;4483998;2493036;
1663594763589;46758585;262789;11705612;6752382;51669;228018;131742;
1663594763604;46749051;104176;81336;122226;22814;34931;23634;
1663594763620;46781157;105843;84832;128700;22546;36808;20436;
1663594763635;46773175;104719;85020;130494;22544;36157;20124;
1663594763651;46774559;105595;101860;134472;40031;86843;73164;
1663594763667;46757783;110998;111505;190710;48653;196646;160134;
1663594763682;46686890;142097;128583;142896;36357;47276;26208;
1663594763698;46774595;104149;82708;121758;22589;36405;20202;
1663594763714;46781129;53135;80653;117078;95176;98482;93912;
1663594763729;46768492;139161;158991;161460;91926;96489;90480;
1663594763745;46692112;125874863;84005585;46691658;125847758;84005472;46691580;
1663594763760;46774384;126129793;84162547;46779252;126177640;84155961;46775586;
1663594763776;46758372;126135970;84124834;46758270;126101566;84124319;46757958;
1663594763792;46782968;126164837;84169223;46782762;126209437;84168745;46782528;
1663594763807;46755968;126124896;84120774;46755774;126142589;84119808;46755306;
1663594763823;46769742;126174001;84145438;46769658;126178629;84144706;46769268;
1663594763839;46776286;126169147;84157556;46776288;126194406;84156900;46775898;
1663594763854;46764976;126157543;84137178;46764978;126160055;84136424;46764510;
1663594763870;46771006;126174940;84147884;46770984;126183647;84146233;46770048;
1663594763885;46772634;126161695;84150685;46772466;126186593;84150055;46772076;
1663594763901;46763656;126158674;84135219;46763886;126116431;84135859;46764276;
1663594763917;46774076;126160053;84153904;46773948;126147568;84154225;46774182;
1663594763932;46768254;126158606;84143038;46768254;126171291;84142494;46767942;
1663594763948;46771586;126148593;84148780;46771530;126146119;84147492;46770750;
1663594763964;46762436;125920213;84132312;46762170;106949704;84132484;46762326;
1663594763979;46770378;126177565;84146427;46770126;126183082;84145858;46769892;
