1661768469854;37724042;117677;104193;196623;9812;548256;150077;2815;9392;0;228116;63;15;81;97;14;13;53;45;60707;44389;59787;3336;189642;78683;511;1314;0;227664;91;20;104;40;19;17;64;13;
1661768469869;37667734;96669;84881;167832;7899;432054;122493;1731;6449;0;201138;67;12;83;93;16;10;53;38;60797;44469;59913;3306;188112;77860;497;1274;0;201298;92;20;103;42;19;16;61;14;
1661768469885;37727948;106581;104203;198450;8502;442794;135157;2389;7370;0;248183;72;13;94;76;17;10;63;29;85099;83413;153090;6064;290034;112641;1526;3574;0;247736;88;18;109;42;22;16;69;15;
1661768469900;37692171;105214;95852;193851;9422;495690;132414;2167;8131;0;213040;63;12;90;90;15;10;63;37;61453;44938;60480;3465;191646;78570;522;1374;0;212451;91;19;104;41;19;15;63;13;
1661768469916;37689252;128184;113212;238959;10023;599886;162518;2688;9446;0;240278;63;12;83;97;15;10;55;41;60757;44609;59976;3262;189720;77779;506;1408;0;239813;91;20;106;39;19;17;66;13;
1661768469932;37684568;96621;84233;173817;7723;427206;123473;1733;6233;0;199682;67;11;83;94;16;8;54;38;60842;43931;59157;3486;186978;77222;498;1334;0;199161;92;18;103;42;19;16;63;14;
1661768469947;37718620;106640;102920;194985;8490;438888;133085;2391;7336;0;246404;72;12;92;78;17;10;61;30;84982;82771;150948;5859;285318;112314;1492;3462;0;245905;89;17;107;43;22;15;67;13;
1661768469963;37673129;98343;85615;170982;8096;435330;124672;1814;6490;0;202867;67;11;81;96;16;8;53;38;61455;44436;59787;3422;189906;78089;501;1353;0;202313;92;18;106;39;19;16;65;12;
1661768469979;37763171;67411;123117;221193;14602;423108;110302;2316;8134;0;288640;55;20;117;70;18;18;87;25;142235;131929;218232;8774;552096;182893;2221;9235;0;272469;73;22;121;35;15;20;84;13;
1661768469994;37644410;134089;98738;189063;8090;479610;163591;1845;7268;0;212658;78;18;104;57;15;15;69;22;33082;64940;127449;5413;225936;59282;1147;4311;0;229031;54;23;117;59;20;21;86;22;
1661768470010;37693821;106590;104809;194040;8369;441834;134927;2500;7605;0;250131;72;12;98;72;17;10;66;27;88232;87920;154287;7023;301722;118009;1964;4909;0;249408;87;19;109;43;21;17;68;15;
1661768470025;37687642;113488;95707;182826;8489;495324;138086;2221;7324;0;222733;67;12;77;99;15;9;49;43;61453;45410;61110;3429;194976;79854;514;1372;0;222125;90;20;105;42;19;17;64;14;
1661768470041;37718045;107810;101537;204435;9281;495942;136879;2346;8358;0;225137;64;14;94;83;15;11;64;34;65757;57679;100548;4367;223248;88281;768;2043;0;224519;87;20;107;41;21;18;67;13;
1661768470057;37683873;119493;118883;215019;10307;556068;153213;2698;9175;0;257857;64;13;90;87;16;11;61;35;81596;73772;136647;4578;265224;105723;1248;3164;0;257115;90;18;106;42;21;15;65;15;
1661768470072;37695788;107360;102157;190575;8496;464646;139736;2163;7304;0;238261;68;16;91;79;16;14;60;31;72646;73336;135702;5607;256566;102944;1121;2909;0;238665;87;21;109;39;23;18;68;13;
1661768470088;37728380;72055;127240;226926;8483;451764;120699;2178;9707;0;282991;53;25;115;67;16;23;83;28;140269;112178;189000;7940;407310;164032;2106;6965;0;271767;97;16;104;33;19;14;62;11;
1661768470104;37853621;633528;753399;1125306;52451;3795804;869038;18474;78422;0;1013060;48;21;114;72;10;20;87;33;124935;225820;339444;22086;785358;186387;4154;17559;2;1022825;49;21;152;35;13;20;127;16;
1661768470119;37568745;104255;119044;222012;9240;484206;137436;2397;9833;0;255683;64;16;110;58;15;14;77;22;88346;104136;184968;8711;341568;123538;1727;7415;0;250292;74;27;131;34;16;25;93;14;
1661768470135;37743200;3738761;2973674;4058271;112699;17094906;4956995;38608;251044;0;5086014;61;25;120;50;11;24;87;23;263403;392400;550305;43029;1663716;427644;8273;33645;0;5088619;46;27;124;55;11;26;97;35;
1661768470150;37630931;104354;122616;219555;9130;506832;144759;2385;9687;0;252493;61;23;111;53;15;22;79;19;82056;110009;182070;8525;365742;121476;1545;6627;0;247328;65;33;136;32;14;32;100;15;
1661768470166;38483241;255987;505801;738864;48813;2326908;522686;9729;41586;0;687994;32;33;112;77;7;33;88;57;192543;456516;614880;36722;2010042;272091;8528;34675;0;691892;28;17;95;118;6;16;78;100;
1661768470182;37668375;125946;157746;310779;11549;689916;178867;3089;13139;0;289819;54;21;119;58;13;20;89;22;89159;117454;189504;7113;380472;134477;2132;8390;0;285592;68;34;126;33;15;33;89;15;
1661768470198;38295422;186821;334513;511623;23731;1117758;288402;4746;23667;0;594323;51;31;139;37;14;30;107;16;240984;340846;499338;23535;1090380;304589;4129;20022;0;581983;64;26;125;37;14;25;92;13;
1661768470213;37646725;145647;112819;206136;7569;625242;185249;2024;8451;0;212501;64;22;106;64;12;21;73;30;24737;42974;57834;3828;175398;40988;736;2776;0;228734;49;19;117;69;17;18;91;26;
1661768470229;37664369;99145;93563;184527;7860;479472;128245;1794;7271;0;208530;62;17;93;84;15;16;64;32;60847;47101;63504;3264;200640;79584;493;1521;0;208715;86;22;109;39;18;20;70;13;
1661768470245;37707687;113742;99444;196119;8343;518340;145735;2216;7981;0;222265;64;14;83;94;15;12;54;40;60707;44807;60354;3409;190836;77770;514;1334;0;221829;90;19;104;42;19;17;63;14;
1661768470260;37689811;102475;101510;189756;8298;417324;130647;2172;7342;0;233665;73;14;95;67;17;12;62;24;74901;89935;156870;10204;297270;107820;1375;5092;0;229309;76;25;125;39;19;23;86;17;
1661768470276;37691193;113813;97552;186228;8621;507378;144029;2271;7477;0;221459;66;13;80;96;15;10;51;41;60977;44528;59976;3438;187362;77457;516;1489;0;221688;92;18;104;42;19;16;63;14;
1661768470292;37708376;107066;105838;196938;9526;554682;137105;2262;9578;0;215745;57;14;103;81;14;12;76;34;60752;44335;59661;3360;187950;77956;491;1311;0;215269;92;19;103;42;19;16;62;14;
1661768470307;37686124;128501;118702;253890;10503;632490;165617;2682;9948;0;242217;60;14;91;90;14;12;63;38;60842;44749;60228;3395;190506;78241;502;1299;0;242298;91;21;104;41;19;17;62;14;
1661768470323;37700417;100494;94741;188622;7926;433332;127333;2038;6896;0;223088;69;13;92;80;17;11;61;31;70439;67845;131103;5673;245064;97307;1083;2849;0;223072;87;19;109;41;23;17;68;13;
1661768470338;37728605;115579;136891;237006;10000;526566;158743;2742;10722;0;294286;66;18;105;62;17;16;72;24;104730;120468;195930;10961;389400;143095;2330;7126;0;282943;79;25;120;35;19;23;81;15;
1661768470354;37695424;130802;104511;199521;9785;495336;159630;1881;7050;0;206188;73;17;95;63;14;16;60;26;30757;70988;95571;9114;202590;52035;1266;4400;0;219153;51;25;159;35;17;23;131;13;
1661768470370;37704391;113509;97328;185409;8691;504594;140286;2258;7668;0;220298;66;11;78;100;15;9;51;43;61406;45101;60669;3434;191658;77963;523;1480;0;219735;91;18;104;41;19;16;63;13;
1661768470385;37704322;104169;104558;195804;8456;434958;134748;2203;7331;0;240791;71;15;102;65;17;13;68;23;78399;90552;159579;7249;301842;111929;1455;4813;0;239278;79;24;121;35;21;22;82;13;
1661768470401;37695833;106670;104472;193473;8905;459234;135901;2430;7876;0;244471;69;14;95;77;17;11;64;30;82323;77550;138411;5233;276150;109315;1274;3688;0;243926;87;21;107;41;20;19;67;14;
1661768470417;37687874;113539;96129;183960;8625;496608;141026;2256;7518;0;220846;67;11;77;100;15;8;49;43;61453;45063;60732;3462;192342;78582;508;1403;0;220870;91;19;103;42;19;16;63;14;
1661768470432;37723937;112331;115685;212499;9876;495570;146900;2640;8913;0;242858;67;17;100;64;16;14;68;26;70831;95313;152397;15482;304884;102293;1381;5916;0;239721;69;26;131;41;17;25;97;20;
1661768470448;37682704;121009;126485;261513;10331;560652;158546;2939;10249;0;343823;64;13;101;75;16;12;71;28;156191;149269;239967;10564;651114;155004;2648;11371;0;343064;63;23;140;31;11;22;108;14;
1661768470463;37667059;96801;85151;171549;8117;432084;121943;1749;6661;0;201129;67;11;81;96;16;9;52;37;61815;46560;62685;3279;200778;79359;518;1422;0;200823;88;21;106;42;19;18;67;14;
1661768470479;37722467;108035;109147;199584;8614;437370;141156;2512;8026;0;256204;73;14;95;69;17;12;62;27;89880;98077;166635;10259;327666;121046;1971;5982;0;252248;80;24;115;41;19;22;77;20;
1661768470495;37670207;95547;87932;171927;8340;388806;120500;2055;6988;0;214090;73;15;85;81;17;12;53;31;71033;58462;78750;3686;238800;92351;1212;3954;0;217744;84;23;121;30;17;20;81;11;
1661768470510;37726093;108996;107198;198828;9061;449334;137995;2522;7758;0;253515;72;13;96;73;17;11;64;27;87502;88846;157059;7135;303354;118877;2017;5429;0;252900;85;21;108;42;21;19;67;17;
1661768470526;37690016;99163;100600;192528;8431;420624;125682;2113;6985;0;224083;70;13;92;80;17;11;61;33;71515;86949;157815;16548;292716;101286;1275;3982;0;223690;74;22;109;51;19;19;75;27;
1661768470542;37700470;109135;104942;196056;8741;456384;140627;2345;7454;0;245545;71;15;94;74;17;13;61;28;82406;86677;149562;4549;324378;110755;1245;3467;0;245419;75;22;120;40;18;21;82;14;
1661768470557;37671210;96556;86069;172557;7904;437256;120884;1703;6402;0;202175;66;12;81;95;16;10;53;39;61453;46305;62370;3448;200064;79034;505;1353;0;201665;87;20;105;43;18;18;66;15;
1661768470573;37752853;123421;131633;231273;10133;560556;159543;2938;10301;0;291078;65;15;109;67;15;13;79;30;104650;105930;153153;4411;337776;133308;1539;4412;0;287975;93;17;97;47;23;15;59;23;
1661768470589;38028963;224995;259239;443079;26015;1183224;328782;5100;22274;6;411789;55;24;123;51;12;23;94;24;67765;140355;229194;14972;376242;113247;2898;10360;0;413825;64;27;138;33;22;26;106;15;
1661768470604;37742668;75529;143581;254016;13502;502920;125268;2697;11626;1;293887;48;26;133;58;14;25;104;22;142269;130530;220248;7961;461082;176031;2343;8856;0;284385;87;23;109;26;17;21;69;9;
1661768470620;37649095;132535;97467;186606;7088;432822;158229;1821;6637;0;207716;85;15;105;44;16;14;68;15;32990;88232;153531;16976;272796;58363;1308;5553;0;220192;42;23;147;54;15;21;122;25;
1661768470636;38261811;188425;312264;479367;27520;941718;265866;5415;23275;0;581465;59;28;132;44;14;27;100;22;265858;286357;420210;18338;921180;312411;4510;17898;0;575285;80;22;115;30;15;21;80;14;
1661768470651;38091192;408200;576578;834498;61748;2683560;707621;10838;50715;0;5273192;43;33;127;51;9;32;100;30;3697931;2996359;4035969;115343;17117106;4998319;38642;247946;0;5283487;60;26;121;49;11;25;87;23;
1661768470667;37661666;115902;124952;227808;10643;663708;160345;2829;12633;0;233603;51;20;107;77;11;18;80;38;62351;53268;71694;3566;233334;83380;586;2750;0;232878;76;23;125;32;16;22;86;10;
1661768470683;37647412;96531;86796;171612;7922;441336;122859;1680;7056;0;202977;65;14;87;89;16;11;57;36;60932;45004;60669;3283;190914;79419;515;1373;0;203240;91;22;104;39;19;19;64;12;
1661768470698;37765173;126065;132034;238140;9992;629466;165282;2775;11402;0;258207;58;16;107;75;13;15;79;32;70310;76448;142065;6976;271152;99142;1145;3781;0;257569;79;21;115;37;21;20;76;12;
1661768470714;37628733;111097;112630;251307;9908;596562;148482;2225;9558;0;225161;56;15;100;85;14;13;72;33;61500;45421;61173;3415;194136;80195;506;1357;0;224860;90;21;103;41;19;17;63;14;
1661768470730;37736508;110089;117710;213633;9182;466350;143737;2472;8951;0;259962;70;16;101;66;17;14;68;24;90911;105451;181377;11633;339618;119495;1796;6758;0;255395;77;26;116;41;16;24;78;21;
1661768470745;37768069;363318;642729;1044288;60691;2744586;582951;17774;62170;0;8769302;38;30;126;66;8;29;102;37;6630351;5125852;6950097;180761;29793324;8304558;91112;489934;2;8761549;64;10;51;129;14;8;29;72;
1661768470761;37722311;105738;175517;289233;15391;633438;163073;2632;10827;0;439016;52;23;135;44;15;22;103;19;202857;409937;580293;59813;1995870;300139;5044;27806;0;434006;29;20;161;47;6;19;142;28;
1661768470776;37634339;214114;153535;261639;11116;871332;212724;3013;13896;0;284473;63;21;123;49;9;19;92;23;24727;42456;57267;4028;170646;39707;715;2712;0;300198;51;17;116;72;18;15;90;27;
1661768470792;37689358;104708;115081;208593;8787;495882;137540;2306;8766;0;240041;63;17;110;63;15;15;78;24;75611;90055;151767;6193;308370;109230;1201;4726;0;239347;74;25;123;37;19;24;84;16;
1661768470808;37690336;105105;104230;199332;8519;448122;131291;2298;7720;0;242791;70;13;97;75;17;12;67;29;82291;80273;151074;5036;291642;112214;1284;3708;0;242061;83;23;109;39;19;21;70;14;
1661768470823;37690533;102230;100800;192717;8386;459480;132860;2080;7295;0;227486;66;15;98;76;16;12;66;29;71046;72399;135324;6065;256926;97226;1106;2991;0;227574;84;19;113;39;22;18;73;14;
1661768470839;37733855;126261;129768;229887;11159;699576;165985;3186;12463;0;240483;52;15;102;86;12;13;77;43;61408;44816;60354;3429;190080;78558;530;1325;0;239930;92;19;103;42;19;17;62;14;
1661768470855;37650605;119831;120688;256410;10447;646254;157843;2572;10652;0;233215;55;15;100;84;13;13;74;34;60937;44779;60354;3446;189666;78099;496;1361;0;233392;91;20;104;41;19;17;63;14;
1661768470870;37694250;113353;95820;183645;8480;495510;137860;2263;7402;0;218537;67;11;79;98;15;9;51;43;60932;44415;59850;3469;187908;76786;524;1352;0;218538;92;18;105;42;19;15;63;14;
1661768470886;37695050;100392;94845;182070;8258;427686;126582;2057;6870;0;223136;70;13;91;81;17;11;60;31;70231;69105;130347;5605;250986;97212;1057;2817;0;222597;85;20;108;44;22;18;68;14;
1661768470901;37700202;113633;96958;185472;8661;501594;142892;2271;7631;0;221468;66;12;78;98;15;9;50;43;61363;44494;59913;3440;188214;77047;525;1361;0;220989;93;18;102;43;20;16;62;15;
1661768470917;37695225;97864;97107;184275;8192;394404;123041;1977;6807;0;220209;74;13;94;66;18;11;61;23;70554;87705;156807;17090;293436;99299;1252;4894;0;217897;70;27;138;32;16;25;103;13;
1661768470933;37698720;113338;95922;185850;8555;495162;140134;2298;7588;0;221442;67;11;77;99;15;8;49;43;61417;49774;66969;3470;219438;79694;551;1569;0;220949;80;20;117;39;17;18;80;13;
1661768470948;37697434;102715;98458;190260;8505;444612;129011;2102;7196;0;227033;69;13;90;82;16;11;60;33;70233;70952;137151;5686;261528;98062;1078;2629;0;226375;81;22;111;42;21;19;72;14;
1661768470964;37689487;113404;95254;182448;8870;491952;138151;2277;7558;0;219572;67;11;78;99;15;8;50;42;61365;45022;60606;3411;190860;77369;533;1380;0;219187;91;18;103;43;19;16;63;14;
1661768470980;37693611;105407;93380;178857;9273;483618;131284;2180;7982;0;212160;65;12;90;89;15;10;61;37;60707;44019;59283;3291;188016;78432;496;1264;0;211632;92;21;102;41;19;17;61;14;
1661768470995;37722764;124206;127823;253008;10939;543204;161355;3076;10340;0;277691;68;13;96;75;17;12;65;28;91617;98258;171108;7005;329976;123354;2118;7115;0;277040;81;22;121;36;19;20;81;14;
1661768471011;37694610;60853;98149;185850;8224;378168;101395;1872;5574;0;261279;57;18;102;77;20;16;71;27;128296;107564;183204;8626;454038;158342;1796;6453;0;244692;81;18;108;50;17;15;71;21;
1661768471026;37667700;144967;89620;175392;7242;489948;166371;1998;6641;0;204869;81;13;83;78;15;11;49;34;24733;39629;53298;3836;156336;38665;719;2231;0;221577;55;16;104;80;19;15;78;32;
1661768471042;37691392;99467;92740;179298;8224;442092;128945;1871;7058;0;213673;67;14;92;82;16;12;61;32;65798;57047;99225;4289;220068;86550;692;2000;0;212214;88;18;105;43;21;16;65;14;
1661768471058;37719661;110302;109906;202734;9067;453642;144121;2487;8045;0;252742;72;16;97;68;17;13;63;26;85214;93199;155484;8166;310944;115312;1408;4990;0;248777;80;22;116;42;18;21;77;19;
1661768471073;37678383;100309;93512;182889;8173;421188;127475;2045;6834;0;223038;71;14;94;76;17;11;61;28;70523;68672;133182;5766;248046;95987;1069;2701;0;222272;86;18;110;43;22;16;69;14;
1661768471089;37724514;108500;115841;210420;9926;460998;141618;2681;8376;0;263381;71;14;99;69;18;12;67;25;92957;100789;174510;5051;342738;128687;1789;5883;0;262573;80;25;112;41;19;22;72;16;
1661768471105;37694416;84046;147528;253134;9479;492702;122979;3279;10808;0;284322;52;21;93;80;13;19;66;44;134585;137830;224280;13349;499002;169284;2503;9562;0;281720;76;22;120;48;15;20;90;17;
1661768471121;38659283;544937;603752;868518;16375;2340006;670030;12208;48211;0;1185668;71;9;63;112;18;8;41;75;393884;389068;524034;6628;1287624;398382;3783;14826;0;1187555;83;13;97;64;13;13;69;50;
1661768471136;37657723;120803;127367;262962;10699;569346;156975;2895;10440;0;270147;63;13;101;76;15;11;71;31;86142;92041;163989;7690;311448;117426;1622;5257;0;269312;83;20;114;42;20;18;75;18;
1661768471152;37682427;98083;97797;189315;8322;388446;123517;2059;6804;0;229587;75;12;93;70;18;10;60;25;77690;88477;162288;7412;306894;110028;1372;5441;0;225172;74;27;125;34;17;24;86;14;
1661768471168;38609934;3761147;3056130;4170474;114720;17670468;5101586;39849;261048;0;5135774;59;26;120;50;11;25;88;24;250143;374778;504882;41673;1597086;407262;7718;31731;0;5139729;45;28;126;55;10;27;99;34;
1661768471183;37559464;96418;100286;189126;8656;514650;131878;1779;8547;0;213399;56;20;106;73;14;18;77;28;62306;53776;72450;3502;232014;86767;565;2472;0;212816;76;29;120;32;16;27;81;9;
1661768471199;37728105;109760;118735;214893;8812;478752;145236;2479;8838;0;262919;68;21;105;59;16;19;71;22;83952;103682;172179;7741;341370;125741;1747;6332;0;257905;73;32;122;34;17;30;83;16;
1661768471215;37695788;49891;86681;154350;7597;345978;88625;1398;5161;0;252763;51;21;107;76;18;20;77;24;128334;115420;194103;8492;547224;167867;1633;8244;0;236191;67;22;123;43;14;20;89;20;
1661768471230;37664522;145252;98249;190071;7588;539172;178210;2018;7348;0;210367;74;19;92;70;13;17;57;30;24735;40685;54810;3821;164904;39649;721;2541;0;226195;52;17;114;73;18;15;88;27;
1661768471246;37702462;105616;109557;202356;9865;577860;139080;2265;10117;0;217631;54;16;112;73;13;14;85;30;60752;44710;60228;3211;191502;78959;508;1395;0;216786;90;21;105;40;19;19;66;13;
1661768471261;37703039;123288;137843;289170;10759;595320;167477;2980;10850;0;281750;62;19;110;62;15;18;79;22;88394;99340;174888;9504;337110;123815;1840;5944;0;278067;78;24;125;34;19;22;85;13;
1661768471277;37674671;104667;100941;190197;8639;483156;138192;2086;7354;0;226669;64;19;94;78;15;17;62;31;67178;61982;109053;4122;230622;90761;780;2274;0;226196;86;20;106;43;21;18;66;15;
1661768471293;37690219;113388;97038;183834;8592;502410;141292;2215;7583;0;221234;66;12;79;98;15;10;51;42;61363;45387;61173;3427;193356;79108;513;1392;0;221629;90;21;104;41;19;17;63;14;
1661768471308;37682173;96350;85290;169659;7859;433140;121944;1726;6341;0;200800;66;13;82;93;16;11;53;36;60752;44010;59283;3300;186816;77451;493;1237;0;200479;92;19;103;43;19;16;64;15;
1661768471324;37723660;106455;105881;195426;8621;442782;136485;2448;7453;0;250846;71;13;97;73;17;11;66;28;87464;88155;154224;6913;298734;118207;1962;4771;0;251143;87;21;106;43;21;18;66;16;
1661768471340;37668692;96312;84440;167202;8086;424032;120096;1743;6378;0;201424;67;13;83;92;16;11;54;37;61184;45717;61614;3293;192756;79181;520;1443;0;201725;90;20;105;41;19;17;65;13;
1661768471355;37713440;113568;95770;184212;8539;495942;140397;2231;7266;0;220062;67;12;79;97;15;9;50;42;60707;44710;60228;3345;188508;77313;521;1316;0;220201;91;18;105;42;19;14;63;15;
1661768471371;37699367;98011;92274;186795;8142;425286;126678;1947;6804;0;214224;69;13;87;86;17;9;57;34;66470;64130;120141;6472;235986;90581;857;2577;0;213715;84;21;111;41;20;19;72;14;
1661768471386;37724892;117818;116320;213003;9741;515280;152584;2809;9179;0;263360;68;13;100;73;16;11;69;31;85031;86118;138537;6032;293160;114803;1578;3702;0;262586;86;19;104;47;21;16;64;21;
1661768471402;37666354;113729;113912;236376;10317;534282;149374;2542;8880;0;244906;64;13;96;81;16;11;66;30;73536;71594;134820;5834;256458;100698;1156;3484;0;245190;85;22;111;39;21;20;71;13;
1661768471418;37731387;57791;91610;174762;7604;359760;94506;1606;5272;0;274482;55;18;101;80;19;16;72;28;143155;112765;191898;8801;511356;180076;2038;7313;0;257068;79;18;101;57;16;15;64;25;
1661768471433;37641699;127787;79322;160209;6658;428496;149384;1438;5595;0;185888;82;14;88;71;16;13;52;28;24816;38423;51660;3797;152412;39802;715;2226;0;202704;57;18;103;77;20;15;75;29;
1661768471449;37723602;106579;102161;193473;8584;433350;135105;2370;7297;0;247168;73;12;96;73;17;10;64;28;85119;83228;150885;6114;291432;114518;1496;3632;0;246316;87;19;110;40;21;17;69;14;
1661768471465;37717791;69694;128967;232848;8323;476544;118191;2262;10783;0;342853;48;26;126;60;15;24;95;21;198063;164261;264600;13372;689820;196121;2959;13386;0;333157;75;21;130;26;13;19;95;12;
1661768471480;37763417;121317;191268;361809;24686;759900;192824;4195;16384;0;367491;49;26;136;51;13;25;107;21;150095;198260;328671;15419;769764;211740;4426;18341;0;381115;58;22;133;36;14;20;102;18;
1661768471496;37691018;149359;105797;196875;7111;571092;181608;2507;9591;0;207661;72;17;97;70;13;15;63;34;20590;30700;41391;2674;80712;29502;771;2119;0;218186;82;21;118;31;24;20;81;11;
1661768471511;37687569;100388;96225;190827;8216;430428;128212;2076;7313;0;221500;69;12;94;79;17;9;63;31;70276;71435;140301;6970;256722;96607;1170;3537;0;220719;83;19;113;43;22;17;75;15;
1661768471527;37719258;122171;114319;213759;10119;604578;158009;2694;9781;0;235930;59;14;91;91;13;11;64;42;61318;45408;61236;3403;193464;79860;522;1394;0;235398;90;21;104;41;19;18;63;13;
1661768471543;37656840;111785;105510;234234;9702;556104;147975;2248;8555;0;222225;60;14;92;89;15;11;63;35;60842;43673;58905;3155;186030;76279;497;1259;0;221886;93;18;104;41;19;15;63;14;
1661768471558;37708969;113557;97140;184905;8741;504114;141769;2283;7567;0;220629;66;12;78;99;15;10;50;43;60797;43677;58905;3324;186210;76969;518;1337;0;220642;93;19;103;41;19;16;63;14;
1661768471574;37716358;108302;110677;207459;8722;461724;141433;2165;7620;0;262050;69;16;102;68;16;13;71;27;96263;96384;166194;3807;304380;123008;1164;3714;0;258649;97;17;96;46;25;15;58;22;
1661768471590;38160240;212313;230473;370629;19838;981234;293352;4402;18365;6;391978;61;24;124;41;12;23;92;20;73845;162782;261072;24509;405252;123126;3386;12569;0;392944;62;30;141;33;20;29;107;18;
1661768471606;38047458;75539;142523;247779;11660;505332;130574;2533;11156;1;281484;49;28;128;59;15;27;98;21;130783;123223;201789;7776;438948;160954;2056;7853;0;273049;85;21;112;27;18;19;72;9;
1661768471621;37997848;146948;117707;216720;7994;499224;184775;2666;9443;0;243210;83;19;104;49;16;17;66;19;45006;79833;149436;5059;222252;69166;1490;4926;0;251604;66;22;133;37;20;20;98;14;
1661768471637;37671399;100424;96071;183141;8414;427164;127414;2044;7094;0;223853;70;13;91;80;17;11;60;31;70975;73174;134631;6122;262302;98985;1104;3300;0;223087;82;21;112;42;21;19;72;15;
1661768471652;37730495;124655;118583;215397;10736;634404;161391;3125;11171;0;235293;57;13;95;90;13;11;68;43;61363;44680;60228;3360;189774;78868;523;1406;0;235019;92;20;104;41;19;18;63;15;
1661768471668;37666184;112509;117202;247527;10202;510516;149003;2576;8783;0;249610;66;14;99;73;16;12;67;27;77348;87198;158445;7659;298074;106691;1462;5434;0;244672;76;24;125;37;18;22;86;16;
1661768471684;38589244;3730547;3023481;4131477;125706;17256846;4996592;39693;252178;0;5181828;60;25;120;49;11;24;87;23;319624;523133;736533;56474;2054928;572247;9095;38261;0;5182159;43;37;131;50;8;36;103;30;
1661768471700;37614160;153722;230412;371763;18303;967068;216652;3620;18800;0;327122;45;24;140;48;9;24;111;25;84791;146475;233667;13222;450738;134448;2032;9011;0;330427;59;28;137;28;17;27;102;11;
1661768471715;37698810;107690;119094;218925;9135;510192;146115;2447;9479;0;257190;63;20;110;61;15;18;77;24;84310;96390;156870;5424;322806;122031;1241;4352;0;256519;77;28;112;40;19;27;72;16;
1661768471731;37653187;96792;87913;175014;8015;449190;124938;1713;6801;0;206362;64;16;87;88;16;13;57;34;61498;45538;61362;3363;195900;80161;519;1503;0;205804;89;22;103;41;19;20;63;14;
1661768471747;37713862;113810;102440;193473;8541;534438;149387;2233;8091;0;224295;62;16;89;87;14;14;60;37;60707;44442;59913;3256;190146;77844;520;1355;0;223437;90;20;104;41;19;18;63;14;
1661768471762;37690035;100273;96223;186039;8109;430980;127349;2071;7078;0;223705;69;14;94;79;17;11;62;29;70338;70669;134442;5677;252798;97621;1083;2752;0;223094;84;21;108;43;22;18;68;13;
1661768471778;37729960;123204;123656;218862;10327;661482;160708;2705;11254;0;237749;54;15;106;80;12;14;79;37;61363;44408;59850;3396;188838;78147;521;1381;0;237102;92;19;103;41;20;17;63;14;
1661768471793;37653976;112415;116833;255654;10168;620364;152325;2372;10070;0;302336;54;17;102;82;13;15;74;33;131403;95027;127953;7457;491838;116103;1550;8317;0;302041;66;23;137;29;9;22;108;13;
1661768471809;37717521;104993;109639;200151;8800;430038;133880;2397;7957;0;252799;73;14;98;68;18;11;65;26;90345;100507;171171;7142;339624;125329;2089;6781;0;252282;78;26;116;40;18;24;78;16;
1661768471825;37726861;61981;109306;208530;9125;412572;106389;1905;6599;0;272275;53;21;112;69;19;19;82;23;130451;121357;208404;8782;507846;171789;1914;7984;0;256146;74;23;123;36;16;21;85;13;
1661768471840;37642951;145214;95524;183078;7285;523950;173638;1997;7172;0;209251;76;16;87;75;14;14;54;33;24858;41859;56385;3999;169062;42125;748;2886;0;225669;51;20;115;69;18;19;87;25;
1661768471856;37695490;113771;97080;189315;8436;502314;140678;2207;7504;0;222232;66;13;80;95;15;10;52;41;60752;44769;60291;3310;191010;78111;512;1370;0;221520;90;20;105;41;19;17;64;13;
1661768471872;37677199;96570;85229;168651;7862;431844;123133;1752;6559;0;201231;67;12;83;93;16;9;53;37;60752;44169;59472;3379;188106;77119;496;1244;0;200766;92;19;102;42;19;16;62;14;
1661768471887;37727617;106516;104830;199773;8631;439170;134990;2395;7558;0;248291;72;14;97;74;17;11;65;28;85056;84572;154791;6194;297654;114465;1527;3754;0;247570;85;20;109;39;21;17;69;14;
1661768471903;37690491;103579;101967;192780;8668;457752;134082;2132;7534;0;233304;67;16;94;77;16;13;63;29;74466;74627;139419;4939;263940;102601;925;3605;0;232870;85;22;114;37;22;20;74;14;
1661768471918;37701086;122141;107271;197379;9500;565200;152355;2621;9221;0;233771;63;13;88;92;14;10;60;39;61408;44848;60417;3481;190236;78957;528;1419;0;233225;92;19;104;41;19;16;64;14;
1661768471934;37668918;113019;104169;223524;10029;545886;146317;2303;8461;0;223980;62;13;89;91;15;11;60;36;60797;43951;59220;3394;186990;77540;515;1300;0;223167;92;20;104;40;19;17;63;12;
1661768471950;37726445;106497;102744;198261;8532;436392;132737;2388;7340;0;246334;73;12;94;77;17;10;62;29;85177;81760;152838;6006;285204;113603;1494;3577;0;245757;89;19;108;40;22;17;67;14;
1661768471965;37690314;100019;103516;193473;8332;418038;129134;2120;7204;0;227838;71;14;95;62;17;12;63;21;73696;95428;167832;12697;315516;105365;1582;6166;0;223973;68;29;144;33;16;27;109;13;
1661768471981;37737643;149071;114244;209538;9099;607272;181418;2689;9001;0;208299;68;18;102;69;13;16;70;31;20651;30730;41391;2578;91632;29405;664;1837;0;218171;73;17;120;39;21;16;87;14;
1661768471997;37684076;99637;101224;194355;8624;481692;129602;1929;7486;0;218081;62;16;99;79;15;14;70;30;66246;60259;107730;4447;230784;90003;756;2356;0;217398;85;22;110;38;20;20;70;11;
