# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595085703;46759961;104000;90695;125658;90407;85234;47424;
1663595085719;46777961;97479;98301;132366;54798;89363;100854;
1663595085735;46776462;107817;105209;162084;26033581;26912657;14961570;
1663595085750;46727425;104135;81456;125736;22994;34713;27534;
1663595085766;46788475;75156;118367;140478;99803;104123;103740;
1663595085781;46759180;172816;308951;243360;161050;373363;207480;
1663595085797;46776357;98825;100560;131820;47710;91712;101400;
1663595085813;46776189;112780;101208;136812;22589;39734;21996;
1663595085828;46754277;120244;105518;192894;23032;39331;21918;
1663595085844;46783149;105158;86425;131742;22589;37824;20982;
1663595085860;46761273;103926;84039;121992;22548;36718;20358;
1663595085875;46781991;104233;84035;133536;22550;36973;20592;
1663595085891;46758307;104099;84226;120900;22560;37305;20748;
1663595085906;46787413;104138;85993;139230;22544;37367;20748;
1663595085922;46757183;106725;87690;124722;22544;36227;20202;
1663595085938;46782955;106085;86914;137592;22544;37013;20670;
1663595085953;46774269;105736;102556;140712;40533;87248;75348;
1663595085969;46762709;119658;101728;191100;22593;37845;21060;
1663595085985;46762155;106129;86873;123786;22593;36556;20202;
1663595086000;46768783;104084;83427;121290;22548;37361;20748;
1663595086016;46770295;104017;83095;120198;22549;37066;20514;
1663595086031;46784449;64374;123594;141570;101158;112821;109824;
1663595086047;46699976;125830780;84001556;46689864;125848598;84007405;46693140;
1663595086063;46766802;126137912;84139632;46766616;126162308;84138936;46766148;
1663595086078;46762392;126139042;84131538;46762014;126113615;84131056;46761780;
1663595086094;46774552;126178284;84153849;46774416;126189713;84153051;46774026;
1663595086110;46763224;126146326;84134237;46763418;126159032;84133642;46763028;
1663595086125;46780432;126131446;84170955;46784010;126180639;84167516;46782060;
1663595086141;46758950;126117951;84125258;46758582;126140473;84124714;46758270;
1663595086156;46766356;126152942;84139208;46766304;126155997;84138441;46765914;
1663595086172;46773372;126155243;84151633;46773168;126182097;84151049;46772856;
1663595086188;46763042;126152454;84133474;46762872;126154201;84133355;46762794;
1663595086203;46774318;126159396;84152477;46773792;126185714;84151722;46773324;
1663595086219;46770018;126150351;84145396;46769814;126175305;84145211;46769736;
1663595086235;46769626;126162661;84145032;46769580;126171970;84144503;46769268;
1663595086250;46763134;126148267;84133858;46763184;126160364;84133359;46762872;
1663595086266;46778392;126165674;84161010;46778394;126198084;84160400;46778082;
1663595086281;46765774;126135606;84137769;46765758;126161073;84137040;46765368;
1663595086297;46770612;126148154;84146278;46770360;126176590;84145718;46770126;
1663595086313;46768458;126145161;84142376;46768254;126170707;84141698;46767786;
1663595086328;49397038;101165105;88871772;49396698;112919309;88872601;49397166;
1663595086360;90937328;241597550;163608175;90936924;243919066;163607760;90936690;
1663595086375;46773066;126152352;84151205;46773012;126180186;84150638;46772622;
1663595086391;46764982;126118966;84136299;46764822;126155963;84135574;46764432;
1663595086406;46770004;126146717;84145023;46769736;126176349;84144833;46769658;
1663595086422;46769252;126143126;84145925;46770126;126167734;84145459;46769970;
1663595086438;46765522;126128494;84137337;46765290;126155433;84136983;46765056;
1663595086453;46763938;126161007;84134373;46763730;126166461;84133946;46763496;
1663595086469;46770490;126163528;84147076;46770594;126173028;84146522;46770282;
1663595086485;46775620;126161798;84154291;46774962;126190168;84153613;46774572;
1663595086500;46763790;126155635;84134492;46763730;126159401;84134001;46763418;
1663595086516;46774066;126169260;84152725;46773870;126174855;84152313;46773636;
1663595086531;46765628;126145952;84138757;46765992;126160423;84138614;46765914;
1663595086547;46767608;126166488;84141315;46767474;126168825;84141594;46767630;
1663595086563;46767286;126160367;84140521;46767006;126158646;84139971;46766694;
1663595086578;47375390;96389853;85235397;47375562;103945740;85235106;47375406;
1663595086594;45928172;73249738;82424186;45928350;75015701;82424453;45928428;
1663595086610;46755838;126130891;84119887;46755540;126136681;84119462;46755384;
1663595086625;46767020;126162645;84139646;46766694;126167149;84138981;46766382;
1663595086641;46795146;126159882;84200154;46800312;126203098;84196320;46798206;
1663595086656;46763264;125972975;84120865;46756242;125872982;84124951;46758426;
1663595086672;46755424;125984075;84119422;46755384;126126953;84118853;46755072;
1663595086692;59423619;126487874;106914420;59425392;160278438;106914846;59425626;
1663595086707;46755380;126109217;84113450;46752108;126120678;84117077;46754136;
1663595086723;46764996;126158794;84136741;46764978;126160021;84136079;46764666;
1663595086739;46772298;126165359;84149362;46771998;126178150;84148924;46771764;
1663595086754;46765730;126157615;84138045;46765680;126159185;84137464;46765446;
1663595086770;46770626;126174868;84146975;46770594;126174017;84146393;46770282;
1663595086786;46774952;125931125;84154155;46774650;106906183;84153744;46774416;
1663595086801;46764710;126147489;84135400;46764510;126162549;84134520;46764042;
1663595086817;46770160;126165306;84145690;46770048;126156491;84146140;46770282;
1663595086832;46765858;126161202;84139300;46766304;126164783;84138795;46765992;
1663595086848;46766588;126158596;84138582;46766070;126163469;84138233;46765914;
1663595086864;46768962;126159470;84144769;46769580;126152443;84144135;46769190;
1663595086879;46767566;126164216;84141015;46767318;126170260;84140372;46766850;
1663595086895;46775264;126164455;84154760;46775196;126189894;84154571;46775040;
1663595086911;46777704;126179592;84158727;46777302;126156211;84158712;46777224;
1663595086926;46767896;126134005;84142755;46768410;126166586;84142144;46768098;
1663595086942;46762328;126124306;84132471;46762560;126148611;84131518;46762092;
1663595086957;46763882;126147994;84134556;46763574;126147954;84134166;46763418;
1663595086973;46773196;126155608;84151918;46773402;126180025;84151488;46773246;
1663595086989;46771790;126148704;84151064;46773012;126115346;84150198;46772466;
1663595087004;46760432;126113097;84128055;46760064;126103084;84128378;46760298;
1663595087020;46772064;126166421;84149579;46771920;126141883;84148889;46771530;
1663595087036;46776048;102757150;68617061;38138568;126181351;84158062;46776600;
1663595087051;46821252;140497;176827;177372;39260410;26253453;14592318;
1663595087067;46772925;112901;100255;134706;23000;39090;21684;
1663595087082;46768855;118401;104166;196326;22589;38122;21294;
1663595087098;46766711;104075;85068;127920;22603;37885;21060;
1663595087114;46786085;59813;93384;130416;95204;108458;105378;
1663595087129;46755350;63198;114012;136500;97800;94913;96954;
1663595087145;46780838;94601;201750;187590;140562;195534;211536;
1663595087161;46759514;103665;83293;128934;21226;29318;16302;
1663595087176;46759905;104864;84186;120120;22544;37629;20982;
1663595087192;46773585;104210;84011;122694;22544;38326;21294;
1663595087207;46782673;105887;106379;134472;43787;88712;62868;
1663595087223;46756028;117656;102429;185094;21247;31206;17394;
1663595087239;46775601;104175;83139;126204;22589;36915;20436;
1663595087254;46763179;105767;84410;118794;22558;36944;20592;
1663595087270;46772431;104295;85050;121056;22563;37681;20982;
1663595087286;46778523;104458;84915;128700;22548;36660;20358;
1663595087301;46773571;104326;84496;131118;22550;36956;20592;
1663595087317;61296799;1168147;53915615;30118998;824985;14455371;8039538;
1663595087348;79023942;158974;2464121;1597362;21231;29290;19734;
1663595087364;46762819;108556;100660;144690;37000;63402;112866;
1663595087379;46768445;103719;84934;119574;22652;37674;20904;
1663595087395;46771359;103424;83841;120198;22558;37492;20826;
1663595087411;46789401;103360;84230;138840;22544;36299;20124;
1663595087426;46753167;103687;84817;121290;22550;37413;20826;
1663595087442;46775445;103554;84460;125346;22544;36425;20280;
1663595087457;46764337;103470;83996;118092;22554;37076;20592;
1663595087473;46775333;105164;84961;122460;22544;36637;20202;
1663595087489;46796605;115140;121000;148122;22544;37496;20748;
1663595087504;46748113;118919;105178;190476;91050;87774;48828;
1663595087520;46766791;104325;83626;120354;22603;36613;20358;
1663595087536;46769601;104453;83190;118950;22544;36799;20514;
1663595087551;46774167;104392;83441;121914;22558;36783;20436;
1663595087567;46787037;428834;21237290;12055290;187567;4735001;2632422;
1663595087582;46759855;128567;2386675;1498770;22994;35629;24180;
1663595087598;46762773;104997;84383;124644;22698;37847;21060;
1663595087614;46813351;26212973;27059843;15155010;20228;30816;18642;
1663595087629;46729433;113064;89333;138450;22863;33792;27456;
1663595087645;46761623;111460;109049;188370;49165;90676;101088;
1663595087661;46803519;71548;123549;173394;95966;108571;134706;
1663595087676;46722330;96304;97201;127218;59955;84533;90324;
1663595087692;46947670;83347;554921;383370;294065;741426;593424;
1663595087712;59517512;249008;22704125;12731862;119880;133205;144066;
1663595087727;46706526;109639;94577;136032;34525;38118;31122;
1663595087743;46772183;104204;83531;133146;22544;35326;23868;
1663595087759;46771727;112962;99364;130260;22548;36708;20436;
1663595087774;46771213;118463;104391;207402;22544;37145;20592;
1663595087790;46778399;96123;95203;139698;57436;87090;109824;
1663595087805;46772964;110043;106190;164814;26163564;26903938;14956734;
1663595087821;46741457;104116;81025;142974;22994;33742;27456;
1663595087837;46767031;105374;84567;140946;22548;35131;23790;
1663595087852;46754587;104178;84378;120744;22544;36184;19968;
1663595087868;46774815;98791;96874;125424;50215;95076;99294;
1663595087884;46775771;105577;87270;132288;22499;36849;20436;
1663595087899;46773071;113088;92791;134004;22544;36867;20514;
1663595087915;46756835;120184;99507;176280;22549;36642;20436;
1663595087930;46772653;104363;85043;121680;22546;37230;20748;
1663595087946;46785549;104299;84404;136500;22544;36520;20202;
1663595087962;46761617;104787;83605;126906;22558;36277;20124;
1663595087977;46773899;104249;83443;129402;22558;36513;20280;
1663595087993;46761973;104319;83253;120276;22544;37198;20670;
1663595088009;46771319;104229;82791;119808;22558;36790;20358;
1663595088024;46772169;106263;86239;121368;22544;36375;20202;
1663595088040;46776671;113227;91674;126516;22558;36201;20046;
1663595088055;46786851;434292;19724362;11264136;213952;4862330;2768688;
1663595088071;46673654;121405666;83801443;46672704;124001376;83801706;46672236;
1663595088087;46760000;126146017;84126749;46759284;126149120;84125563;46758660;
1663595088102;46776276;126165390;84156814;46775898;126155184;84155992;46775430;
1663595088118;46763430;126154198;84133079;46762716;126158186;84132504;46762404;
1663595088134;46769454;126167431;84145364;46769424;126174035;84144807;46769034;
1663595088149;46767730;126165801;84142172;46767786;126167403;84141384;46767396;
1663595088165;46779252;126139267;84170014;46783386;126187162;84164761;46780422;
1663595088180;46773454;126155188;84147300;46770672;126172186;84146464;46770282;
1663595088196;46760784;126129506;84128790;46760688;126136981;84127542;46759986;
1663595088212;46774762;126159580;84154175;46774572;126185621;84153583;46774260;
1663595088227;46769394;126147177;84144409;46769190;126174994;84144061;46768956;
1663595088243;46770066;126146347;84145301;46769736;126173081;84144570;46769268;
1663595088258;46762348;126141706;84132583;46762560;126152798;84131786;46762170;
1663595088274;46769864;126170374;84145711;46769892;126136553;84145201;46769658;
1663595088290;51072462;126042066;91898633;51079002;127041856;92317441;51311832;
1663595088321;86796920;215625672;156160714;86797308;224534213;156159220;86796450;
1663595088337;46745504;125972069;84099528;46744152;125823230;84094171;46741188;
1663595088352;46771666;126172634;84148452;46771452;126183284;84147752;46771062;
1663595088368;46766846;126165899;84139548;46766538;126172211;84138951;46766226;
1663595088383;46768624;126170292;84143029;46768410;126166827;84142519;46768098;
1663595088399;46771610;126170804;84148790;46771530;126178765;84148315;46771296;
1663595088415;46775156;126159128;84154418;46774806;126183878;84153835;46774494;
1663595088430;46763772;126144828;84135332;46763964;126155083;84134976;46763808;
1663595088446;46767428;126156832;84141745;46767630;126147830;84141247;46767318;
1663595088462;46778036;126161334;84160019;46778082;126191248;84159261;46777614;
1663595088477;46769414;126133531;84144512;46769268;126170235;84144058;46769034;
1663595088493;46765538;126134614;84138226;46765602;126161774;84137528;46765212;
1663595088508;46767240;126140627;84141009;46767162;126167059;84140368;46766772;
1663595088524;46769210;126144244;84144673;46769346;126145738;84144373;46769112;
1663595088540;49335142;122092458;88761557;49335624;124483497;88760987;49335234;
1663595088571;90758324;158215209;163288042;90758850;188156224;162725419;90446070;
1663595088587;46765020;126148371;84136679;46764900;126154380;84136192;46764666;
1663595088602;46772546;126173528;84150250;46772310;126182742;84149776;46772076;
1663595088618;46764076;126139069;84134620;46763886;126152698;84134142;46763574;
1663595088633;46770622;106838601;84147494;46770906;125931134;84146864;46770516;
1663595088649;46770254;126137666;84147011;46770750;126102500;84147587;46771062;
1663595088665;46761470;126149119;84129363;46760922;126147923;84128637;46760454;
1663595088680;46788258;126139388;84187677;46793214;126187523;84183192;46790718;
1663595088696;46755374;126119379;84114673;46752576;126119116;84114200;46752342;
1663595088712;46776552;126171333;84158475;46777068;126193250;84157850;46776678;
1663595088731;59414087;126399594;106900293;59417280;160251147;106900443;59417358;
1663595088747;46757956;126074497;84116367;46753512;126127881;84119427;46755228;
1663595088763;46764448;126149001;84135421;46764198;126152670;84134910;46763886;
1663595088778;46768840;126165820;84143325;46768722;126172293;84143006;46768488;
1663595088794;46774974;126165623;84155168;46775274;126186013;84154549;46774962;
1663595088810;46761950;126148512;84130128;46761312;126148454;84129393;46760922;
1663595088825;46769912;125932272;84145517;46769892;106890250;84145296;46769814;
1663595088841;46775918;126165160;84155591;46775664;126189531;84155044;46775352;
1663595088856;46768514;126150785;84142585;46768098;126120611;84141320;46767396;
1663595088872;46766922;126154517;84139847;46766694;126160009;84138714;46766070;
1663595088888;46763028;126142546;84132679;46762716;126150348;84132180;46762404;
1663595088903;46774010;126172076;84152296;46773636;126158492;84151775;46773324;
1663595088919;46770422;126145419;84146570;46770516;126175692;84146138;46770282;
1663595088935;46760804;126142218;84128708;46760532;126152114;84128114;46760220;
1663595088950;46770182;126170231;84145859;46770048;126153529;84145570;46769892;
1663595088966;46767878;126162242;84141528;46767552;126164936;84141096;46767318;
1663595088981;46769868;126174186;84145374;46769580;126178182;84144904;46769346;
1663595088997;46768804;126163736;84144050;46768878;126166044;84143534;46768644;
1663595089013;46773152;126175698;84150917;46772856;126179730;84150438;46772622;
1663595089028;46765212;126154436;84136605;46764744;126167498;84136339;46764588;
1663595089044;46769124;126161651;84143467;46768566;126170731;84143265;46768488;
1663595089060;46769454;126165261;84143934;46768956;126164048;84143451;46768644;
1663595089075;46841810;33752980;22858512;12780222;40982024;27429962;15246114;
1663595089091;46774609;104118;86019;132678;23268;38129;21216;
1663595089106;46766643;104093;84086;128232;22973;37566;20904;
1663595089122;46767421;105697;88173;126204;22544;38662;21606;
1663595089138;46769381;105269;86915;123708;22544;37066;20670;
1663595089153;46785349;112884;92115;138372;22544;36901;20436;
1663595089169;46752579;118470;100432;180726;22563;37529;20904;
1663595089184;46811173;71538;120943;163722;95185;108479;126516;
1663595089200;46729730;103438;83184;123786;21196;30496;16926;
1663595089216;46774587;104579;84490;128232;22546;36865;20514;
1663595089231;46781793;105735;86567;139074;22558;36442;20202;
1663595089247;46762291;104144;83512;130182;22544;36485;20280;
1663595089263;46775631;105273;86558;134940;22544;36789;20514;
1663595089278;46775575;292176;11690843;6676254;157713;4540713;2524704;
1663595089294;48482227;1019144;43741691;24399102;738133;9897969;5510544;
1663595089325;91845006;254878;5834094;3467256;21208;29616;20670;
1663595089341;46734771;105581;85768;124098;22659;36044;24336;
1663595089356;46769977;104122;83709;119106;22544;36675;20514;
1663595089372;46794611;105427;114894;142818;22544;36532;20280;
1663595089388;46765547;103393;88753;138450;22589;38372;21450;
1663595089403;46756367;103258;82900;123006;22544;36771;20358;
1663595089419;46774453;103556;83906;126984;22550;37203;20670;
1663595089434;46779139;112039;92621;134940;22550;36146;20202;
1663595089450;46755849;108439;95471;141180;36908;60082;108654;
1663595089466;46770311;103308;85008;120042;22607;37144;20592;
1663595089481;46775057;105113;87111;123708;22546;36878;20592;
1663595089497;46781503;103320;83058;134394;22555;36797;20436;
1663595089513;46764009;103177;83279;127530;22544;36265;20046;
1663595089528;46783201;294694;11599453;6625710;158200;4511770;2508480;
1663595089544;46765983;296385;9363811;5389254;51582;192436;111930;
1663595089559;46745883;128122;2412975;1498614;22773;35220;23790;
1663595089575;46777201;112962;91345;127998;22693;37150;20748;
1663595089591;46769199;118330;99353;184938;22973;37490;20826;
1663595089606;46771049;104169;83031;126204;22544;36914;20592;
1663595089622;46782119;104144;85270;138450;22544;36539;20358;
1663595089638;46774843;104819;84813;142584;22544;36680;20358;
1663595089653;46796911;26203897;27067350;15156648;61566;81388;128778;
1663595089669;46719672;105067;81014;131274;21176;28882;21840;
1663595089684;46776023;104710;83758;132834;22562;37043;20592;
1663595089700;46784051;71436;121086;147732;95845;106555;110448;
1663595089716;46756124;112023;91826;134472;21212;31148;17316;
1663595089731;46757921;119142;99682;178308;22546;36933;20514;
1663595089751;59506173;254377;22722218;12733344;120424;137620;151008;
1663595089767;46711860;103463;84462;128466;34419;37629;29952;
1663595089782;46777557;105797;85565;125580;22558;36577;20358;
1663595089798;46767149;104147;83464;121290;22544;35973;19890;
1663595089814;46771041;104126;83265;121212;22549;36650;20358;
1663595089829;46782849;95738;93117;133614;57810;85491;104130;
1663595089845;46805174;117041;109955;185796;26244821;26913228;14962038;
1663595089861;46707387;119419;98428;185328;22998;34175;27846;
1663595089876;46763489;104151;81443;124020;22544;35327;23790;
1663595089892;46795971;67102;115032;147420;99452;101633;107406;
1663595089907;46754130;133332;153394;197418;66739;122822;111540;
1663595089923;46782909;104308;84425;132834;22685;37137;20670;
1663595089939;46761799;104077;84169;123552;22550;36540;20280;
1663595089954;46789381;98762;99764;143754;50220;96444;116220;
1663595089970;46769335;104227;84805;143052;22550;37784;20982;
1663595089986;46757399;112821;90304;129168;22546;36569;20358;
1663595090001;46761835;120454;100106;178386;22544;36563;20358;
1663595090017;46790781;104393;85322;141414;22595;36554;20436;
1663595090032;46771215;293338;11527044;6611826;158821;4467766;2484066;
1663595090048;46766115;263396;11933973;6918990;51584;192622;112242;
1663595090064;46747187;104129;82717;130728;22818;35123;23790;
1663595090079;46780001;97878;93786;136188;46398;85249;103740;
1663595090095;46682556;125835020;83988449;46682220;125842674;83987908;46681908;
1663595090111;46773826;126155833;84152549;46773480;126181847;84151820;46773168;
1663595090126;46781160;126137598;84169443;46782918;126178487;84169326;46782918;
1663595090142;46748026;126098907;84106207;46747896;126114398;84105677;46747584;
1663595090157;46774238;126168083;84153123;46773870;126187648;84152106;46773324;
1663595090173;46765010;126153972;84137935;46765602;126156123;84137274;46765212;
1663595090189;46773708;126158809;84151877;46773480;126184352;84151598;46773324;
1663595090204;46772364;126111580;84158525;46776912;126160119;84153608;46774260;
1663595090220;46775044;126151011;84150567;46772310;126177477;84150238;46772154;
1663595090235;46762422;126143506;84132722;46762482;126144754;84132132;46762092;
1663595090251;46770642;126175103;84146717;46770360;126182340;84146104;46770048;
1663595090267;46781210;126171086;84165837;46780968;126201611;84165323;46780656;
1663595090282;46756866;108711258;84122084;46756788;113483847;84122016;46756632;
1663595090298;46774244;108100999;84153582;46774026;117049519;84153134;46773792;
1663595090314;46763416;126154107;84133397;46762950;126157027;84132727;46762560;
1663595090329;46771478;126173144;84147774;46771140;126183437;84147395;46770984;
1663595090345;46772688;126157709;84150551;46772388;126182725;84149965;46772076;
1663595090360;46770512;126148286;84147138;46770594;126174440;84146404;46770126;
1663595090376;46768116;126136753;84142333;46767942;126165911;84141707;46767630;
1663595090392;46763730;126155527;84134563;46763730;126110592;84133772;46763184;
1663595090407;46770200;126148407;84144978;46769502;126017408;84142587;46768098;
1663595090423;46766116;126011511;84138614;46766070;126163330;84137399;46765368;
1663595090439;46774818;126162639;84154304;46774728;126188557;84154185;46774650;
1663595090454;46768768;126139566;84144172;46768956;126169216;84143429;46768566;
1663595090470;46763772;126159415;84134268;46763730;126162379;84133771;46763418;
1663595090485;46775126;126166679;84154215;46774806;126189985;84153610;46774416;
1663595090501;46770502;126149170;84146174;46770126;126173598;84145502;46769736;
1663595090517;46764556;107149958;84136240;46764666;111939079;84135476;46764276;
1663595090532;47420240;47197032;85316221;47420412;75121507;85315819;47420256;
1663595090548;46123810;124419406;82982908;46123506;124426405;82982700;46123428;
1663595090564;46763454;126147860;84133940;46763262;126159491;84133198;46762794;
1663595090579;46769582;126163151;84145079;46769580;126166276;84144735;46769424;
1663595090595;46769202;126171535;84143577;46768800;126179415;84143001;46768488;
1663595090610;46769178;126166636;84145379;46769814;126165804;84144864;46769502;
1663595090626;46768758;126162333;84143269;46768566;126171131;84142730;46768254;
1663595090642;46770348;126176899;84146465;46770126;126183620;84145973;46769814;
1663595090657;46779782;126167773;84164094;46780110;126158355;84163326;46779720;
1663595090673;46757021;126057180;84115493;46753044;126089096;84124031;46757880;
1663595090689;46767210;126158314;84141020;46767240;126154801;84140471;46766928;
1663595090704;46764962;101957297;84136591;46764978;125975434;84136150;46764744;
1663595090720;46783732;126145070;84175659;46786584;126195023;84175208;46786272;
1663595090735;46748670;126114539;84106340;46748286;126119479;84105846;46748052;
1663595090751;46770626;126165709;84146895;46770516;126175847;84146394;46770204;
1663595090771;59409405;126492079;106884508;59408700;160231881;106887591;59410416;
1663595090787;46747930;126100244;84104709;46747272;126093871;84105149;46747506;
1663595090802;46775034;126162960;84155126;46775040;126188319;84154367;46774650;
1663595090818;46773740;126162851;84151538;46773168;126183600;84150840;46772778;
1663595090833;46758370;126132370;84124546;46758270;126146805;84123894;46757958;
1663595090849;46775898;126162104;84156229;46775664;126186568;84155460;46775196;
1663595090865;46770880;125919151;84147202;46770672;106936007;84146309;46770126;
1663595090880;46762034;126154652;84131250;46761702;126157421;84130757;46761468;
1663595090896;46771260;126175754;84147963;46771062;126184077;84147796;46770906;
1663595090912;46767784;126165484;84141898;46767552;126163147;84141403;46767240;
1663595090927;46770512;126173763;84146985;46770516;126171568;84146787;46770438;
1663595090943;46768538;126161177;84143343;46768410;126172329;84142694;46768020;
1663595090958;46780652;126179579;84164900;46780344;126203725;84164393;46780110;
1663595090974;46761952;126137083;84131393;46761858;126129600;84130836;46761546;
1663595090990;46766884;126150291;84139629;46766460;126162708;84138966;46766148;
1663595091005;46768486;126169319;84143083;46768488;126168938;84142480;46768176;
1663595091021;48868242;99640539;87921123;48868326;110957033;87921950;48868794;
1663595091052;91464708;243008687;164556695;91464360;245346722;164555973;91463970;
1663595091068;46769014;126175526;84143789;46768956;126178404;84143010;46768488;
1663595091083;46774094;102161128;68545064;38098476;126144077;84153902;46774260;
1663595091099;46840408;167957;229993;209118;54330227;36315271;20184684;
1663595091115;46757841;118242;105229;199992;22994;38038;21060;
1663595091130;46759657;103975;83510;118482;22593;37150;20670;
1663595091146;46782525;104084;84054;130182;22548;37216;20670;
1663595091161;46764873;104033;84376;124566;22558;37239;20670;
1663595091177;46766139;104102;84100;120588;22544;37082;20592;
1663595091193;46770663;104012;83828;119574;22544;36833;20436;
1663595091208;46774703;105584;84466;123318;22548;37321;20748;
1663595091224;46787637;71242;122439;142116;95816;110456;105846;
1663595091240;46750364;111833;93137;125346;21204;31750;17706;
1663595091255;46780315;80529;133206;147030;99709;102926;101556;
1663595091271;46747610;444407;20945104;11804130;355710;8448247;4760730;
1663595091286;46534626;271641;15697133;8965476;953694;28836352;16033992;
1663595091302;46738469;104919;86168;126282;23039;35629;24180;
1663595091318;46774769;105636;86960;126516;22544;37053;20592;
1663595091333;46771795;104320;84974;127920;22558;36991;20436;
1663595091349;46763005;104196;86209;120276;22558;36590;20358;
1663595091365;46774585;104119;84234;124722;22558;37065;20670;
1663595091380;46772999;113024;98124;126594;22555;36742;20436;
1663595091396;46772645;118989;103331;197028;22544;37428;20826;
1663595091411;46769707;104823;86513;127608;22589;36687;20358;
1663595091427;46764997;105794;85314;121680;22548;36475;20358;
1663595091443;46770823;104264;84588;121602;22558;36400;20280;
1663595091458;46775873;105569;88307;126126;22554;36918;20436;
1663595091474;46778547;104226;83364;133848;22544;36400;20280;
1663595091490;46760481;104209;84046;123006;22550;36153;20124;
1663595091505;46786297;291899;10844634;6214494;157801;4566018;2538666;
1663595091521;46753165;271977;11799426;6791772;51557;200902;116766;
1663595091536;46760361;120201;98111;181272;22828;35193;23868;
1663595091552;46769743;104277;84240;120744;22544;36230;20124;
1663595091568;46768623;104826;82912;117936;22544;36431;20280;
1663595091583;46781235;104169;83244;128388;22544;37117;20592;
1663595091599;46775113;104310;83553;132522;22544;36551;20202;
1663595091615;46759999;104305;83563;121680;22544;36015;20046;
1663595091630;46773411;104139;82725;124254;22544;36705;20436;
1663595091646;46780781;105835;85456;134706;22544;36131;20124;
1663595091661;46766781;105512;99867;131196;47384;94864;78702;
1663595091677;46747136;118080;99335;180180;21204;32049;17862;
1663595091693;46768201;104219;82442;119496;22549;36588;20436;
1663595091708;46775575;104792;83151;124176;22544;36601;20436;
1663595091724;46811793;26212698;27060253;15153450;20278;30104;18174;
1663595091740;46747335;68660;111512;157560;95445;102254;121992;
1663595091755;46732384;104861;81078;123006;21204;28688;19344;
1663595091771;46772419;104789;84445;121680;22544;36380;20358;
1663595091791;59523315;252112;22720264;12742860;117731;130752;157326;
1663595091806;46706648;126204;101557;190320;33891;37414;29796;
1663595091822;46767207;104115;84004;118638;22589;36850;20436;
1663595091838;46775069;104343;83966;122772;22554;36703;20358;
1663595091853;46769591;104952;84780;120666;22544;36471;20280;
1663595091869;46784731;99400;98268;135096;60203;89801;101790;
1663595091884;46788540;108473;101429;174720;26164834;26898969;14954004;
1663595091900;46733137;105312;82993;145080;22994;34019;26910;
1663595091916;46752867;104103;83874;119730;22544;36614;20358;
1663595091931;46777439;112883;89911;125892;22977;37244;20670;
1663595091947;46768839;110205;107427;177918;41784;85846;94536;
1663595091963;46766997;104428;84614;119886;22603;41242;22854;
1663595091978;46774459;105727;84586;124878;22544;37813;21060;
1663595091994;46777187;104062;83476;130962;22544;37047;20592;
1663595092009;46782605;428249;20579511;11690484;186833;4811519;2675088;
1663595092025;46753187;121240;2420654;1504854;47960;87789;106626;
1663595092041;46782315;104934;85918;142662;22738;37286;20670;
1663595092056;46750471;104159;82687;121758;22544;36266;20124;
1663595092072;46778181;112809;91120;129012;22544;36471;20280;
1663595092087;46769819;120012;99443;182754;22544;36485;20280;
1663595092103;46772407;95862;91495;129480;43573;84200;99606;
1663595092119;46738668;36980027;37354643;20763054;68710546;61392500;34123206;
1663595092134;46780178;59306315;53046894;29484624;49796202;48107751;26739024;
1663595092150;46703948;18859770;16094553;9019374;159209983;73330770;40758666;
1663595092166;46781694;80061246;59997516;33548814;30652996;25352022;14114256;
1663595092181;46729452;96229674;61259871;34088964;30664676;27944366;15621294;
1663595092197;46899644;24886866;28538266;15941874;33459955;33952974;18872022;
1663595092212;46624422;71825625;55436764;30812964;48451096;42870811;23827752;
1663595092228;46729400;44855255;42427062;23581896;68181401;62594033;34790886;
1663595092244;46828994;67185034;44082981;24796278;36595160;29280088;16304652;
1663595092259;46769748;6854918;32254593;18202782;24916845;29937742;16871322;
1663595092275;46713488;133481;2484294;1536210;77431;147239;137046;
1663595092291;46761909;104439;104267;139776;22769;42960;23868;
1663595092306;46765557;106440;98482;135096;22593;38150;21294;
1663595092322;46766147;104230;85653;128622;22549;37058;20592;
1663595092337;46765623;95961;93662;124254;36934;86606;92352;
1663595092353;46775216;112801;105449;133848;21250;35938;19968;
1663595092369;46758921;118505;105284;200616;22599;39324;21918;
1663595092384;46768505;104330;84037;123942;22589;37429;20826;
1663595092400;46771561;104361;84882;125658;22544;36604;20358;
1663595092416;46795821;53690;134157;154128;92884;124981;116064;
1663595092431;46749822;2929099;2286551;1351428;210375;246242;136812;
1663595092447;46743163;105423;94231;124098;22859;40350;22464;
1663595092462;46783055;97469;98928;134862;47487;81860;95394;
1663595092478;46759429;104451;85625;122694;22499;37213;20748;
1663595092494;46787363;113264;112112;140010;22544;37086;20592;
