Time[sec],package0-bigcore-CPU0-INST_RETIRED.ANY,package0-bigcore-CPU0-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU0-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU0-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU0-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU0-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU0-L1D.REPLACEMENT,package0-bigcore-CPU0-L2_RQSTS.REFERENCES,package0-bigcore-CPU0-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU0-UOPS_EXECUTED.CORE,package0-bigcore-CPU0-PERF_METRICS.RETIRING,package0-bigcore-CPU0-PERF_METRICS.BAD_SPECULATION,package0-bigcore-CPU0-PERF_METRICS.FRONTEND_BOUND,package0-bigcore-CPU0-PERF_METRICS.BACKEND_BOUND,package0-bigcore-CPU0-PERF_METRICS.HEAVY_OPERATIONS,package0-bigcore-CPU0-PERF_METRICS.BRANCH_MISPREDICTS,package0-bigcore-CPU0-PERF_METRICS.FETCH_LATENCY,package0-bigcore-CPU0-PERF_METRICS.MEMORY_BOUND,package0-bigcore-CPU1-INST_RETIRED.ANY,package0-bigcore-CPU1-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU1-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU1-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU1-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU1-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU1-L1D.REPLACEMENT,package0-bigcore-CPU1-L2_RQSTS.REFERENCES,package0-bigcore-CPU1-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU1-UOPS_EXECUTED.CORE,package0-bigcore-CPU1-PERF_METRICS.RETIRING,package0-bigcore-CPU1-PERF_METRICS.BAD_SPECULATION,package0-bigcore-CPU1-PERF_METRICS.FRONTEND_BOUND,package0-bigcore-CPU1-PERF_METRICS.BACKEND_BOUND,package0-bigcore-CPU1-PERF_METRICS.HEAVY_OPERATIONS,package0-bigcore-CPU1-PERF_METRICS.BRANCH_MISPREDICTS,package0-bigcore-CPU1-PERF_METRICS.FETCH_LATENCY,package0-bigcore-CPU1-PERF_METRICS.MEMORY_BOUND,Frequency0,DTS0,DTS1,DTS2,DTS3,DTS5,ratio,Frequency[MHz],cycles
14.451,68280793,73692910,35836353,3094593,255361386,93685775,1203367,4683560,923,159284063,71,36,105,42,11,35,71,25,57316341,65118563,31679172,2997813,199118826.0,77051720.0,1017898.0,3989081.0,1110.0,159284050.0,78.0,35.0,109.0,35.0,13.0,34.0,76.0,20.0,4974.777647491083,57.784615384615385,58.43846153846154,74.61538461538461,59.62307692307692,72.6076923076923,50.0,5000.0,117701423246530.0
14.466000000000001,64654267,61825060,29974518,3482350,212983530,77250208,1269867,4154561,45,152158165,85,18,102,48,17,17,66,31,60199465,68044851,32989761,3584740,241968978.0,76827092.0,1204806.0,4521046.0,775.0,152162195.0,70.0,21.0,105.0,61.0,14.0,20.0,74.0,41.0,4989.811184019707,57.1,58.13333333333333,73.45833333333333,59.05,71.44166666666666,50.0,5000.0,108647494185835.0
14.481000000000002,52748470,56772900,27526212,3208839,223147962,69261038,1243451,4906377,0,139901452,72,13,116,55,18,10,81,27,56881795,58917536,28564830,3340179,238491210.0,73982830.0,1314389.0,5180898.0,0.0,139892021.0,72.0,13.0,115.0,56.0,18.0,10.0,80.0,28.0,4989.607712096383,56.90833333333333,57.833333333333336,71.43333333333334,58.80833333333333,70.45,47.2,4720.0,108647519695741.0
14.497,49653335,56266884,27279378,2976609,221569680,65422581,1081709,4453315,1044,131815900,67,16,116,57,17,14,82,30,53954841,59022924,28616175,3167725,238630182.0,70770711.0,1141641.0,4722280.0,508.0,131829020.0,67.0,15.0,117.0,57.0,16.0,13.0,84.0,30.0,4989.880845992896,56.0078125,57.0546875,70.1796875,57.859375,68.8203125,47.15625,4715.625,115890715795028.0
14.512,60682241,64375226,31554558,2583357,234654438,83659553,962570,3763278,1448,139516763,70,33,97,53,12,33,65,31,49093845,53424372,25979751,2427395,170802960.0,65126873.0,885135.0,3392426.0,1074.0,139513193.0,77.0,36.0,108.0,37.0,12.0,35.0,75.0,21.0,4935.469124276753,57.475,58.35,74.83333333333333,59.375,72.275,50.0,5000.0,108647572419459.0
14.528000000000006,47447842,54098001,26228160,3204274,187075554,62524577,967691,3820872,21,139394157,71,25,118,41,14,24,82,23,65079880,66902534,32435739,3416115,267995142.0,82643929.0,1321131.0,4836016.0,412.0,139396708.0,67.0,21.0,96.0,71.0,13.0,20.0,66.0,49.0,4989.8233051498855,57.738461538461536,58.30769230769231,74.6,59.315384615384616,72.71538461538462,50.0,5000.0,117701565577660.0
14.543,56175867,59936588,29059002,3592848,220623432,71759423,1305879,4941729,277,146133608,75,14,117,49,18,12,81,25,61214641,61430915,29782179,3352800,232652976.0,76730132.0,1321953.0,4965300.0,479.0,146129212.0,77.0,14.0,115.0,49.0,18.0,12.0,79.0,25.0,4989.799501359338,57.25833333333333,58.266666666666666,73.46666666666667,59.325,71.95,50.0,5000.0,108647625572219.0
14.558,53175178,57501344,27877815,2976581,224538396,70082917,1151137,4655247,92,136072532,72,13,115,55,18,11,80,27,52980762,57767407,28007973,3164770,229014294.0,70105785.0,1201493.0,4900965.0,253.0,136070169.0,70.0,13.0,116.0,57.0,18.0,11.0,82.0,29.0,4989.890757392572,57.19230769230769,58.3974358974359,73.56410256410257,59.19230769230769,71.57692307692308,50.0,5000.0,70620970302786.0
14.573,52666706,55963669,27415773,2626230,221239152,71505942,815620,3212550,1630,114750719,64,32,102,57,11,31,72,36,37286200,46195825,22853691,2081502,156199932.0,49993934.0,622432.0,2688250.0,1143.0,114761918.0,67.0,28.0,111.0,51.0,13.0,27.0,80.0,30.0,4938.29986281255,55.4,57.2,70.3,57.6,69.1,50.0,5000.0,9053986785863.0
14.588000000000001,56922998,75589249,36700083,2147636,206574156,76667284,1010079,3923310,772,149514884,73,38,113,32,11,37,78,15,61844505,75585182,36698130,2366611,246946644.0,81824568.0,925801.0,3660508.0,773.0,149507260.0,67.0,31.0,130.0,27.0,11.0,30.0,100.0,13.0,4982.700207539041,57.13492063492063,58.06349206349206,74.77777777777777,59.095238095238095,71.91269841269842,49.888888888888886,4988.888888888889,114080248680742.0
14.604,64535948,77548224,37597392,3067917,213564210,83217461,1067546,4020911,54,153155388,81,33,116,23,13,33,77,11,57922499,77547822,37597140,2529558,251723802.0,79718616.0,1144765.0,4270686.0,434.0,153154881.0,61.0,34.0,143.0,20.0,9.0,34.0,112.0,11.0,4989.831834633636,57.33582089552239,58.06716417910448,73.67164179104478,58.850746268656714,71.55223880597015,49.8955223880597,4989.55223880597,121323469931893.0
14.619,70410431,75902356,36799560,3631241,217199406,89530043,1367402,5031659,2762,173900616,86,36,112,21,13,35,73,11,70517558,75882634,36789921,2708292,238245882.0,95087372.0,1261054.0,4650103.0,733.0,173913902.0,76.0,43.0,117.0,19.0,10.0,42.0,78.0,9.0,4989.814542217353,57.890625,58.1875,75.6953125,59.578125,72.6796875,50.0,5000.0,115891105459760.0
14.635000000000005,64630546,77602484,37623600,4332448,225269340,86918637,1582612,6272716,1035,165694354,78,35,124,18,14,35,82,8,66512404,77554937,37600416,3569082,240355110.0,92331211.0,1493261.0,5404022.0,626.0,165696886.0,73.0,43.0,123.0,17.0,11.0,42.0,83.0,7.0,4989.844918955124,58.38805970149254,58.71641791044776,78.08955223880596,60.134328358208954,74.6268656716418,50.0,5000.0,121323532127129.0
14.650000000000006,71670866,75481857,36595503,5409115,236608794,85524912,2038709,7028473,373,175258565,86,12,111,49,17,11,76,27,75795779,75477230,36593298,1171934,216267162.0,86501114.0,2200157.0,7770685.0,383.0,175250426.0,98.0,11.0,90.0,53.0,18.0,9.0,53.0,38.0,4989.840102878215,58.5234375,58.578125,77.8671875,60.3125,74.5546875,50.0,5000.0,115891164873925.0
14.666000000000004,65981926,77456846,37553040,2744908,265130082,80932211,1412198,5998837,1130,152818497,71,14,87,85,14,12,60,58,59568643,65963876,31981068,2073585,206762724.0,69537352.0,1283501.0,5163398.0,917.0,152826418.0,80.0,16.0,101.0,57.0,15.0,14.0,69.0,38.0,4989.838421688364,58.45522388059702,58.95522388059702,77.91791044776119,60.80597014925373,75.17910447761194,50.0,5000.0,121323594327767.0
14.682000000000002,72197018,79886446,38795022,2276890,242909640,89872071,1619570,6080732,869,185368288,81,24,99,52,14,23,66,34,78794129,79888710,38796156,1593016,236420484.0,95612002.0,1661310.0,6055543.0,458.0,185369699.0,94.0,19.0,88.0,53.0,18.0,17.0,54.0,34.0,4981.600220853078,58.47794117647059,59.99264705882353,77.5220588235294,61.69117647058823,76.58823529411765,50.0,5000.0,123134426769704.0
14.698,74974044,79029078,38361897,2239344,242203776,89174938,1769945,6659242,38,174663894,87,17,99,52,16,15,66,34,67690749,79032845,38363724,2225381,231980922.0,83706941.0,1704719.0,6430230.0,678.0,174664152.0,82.0,19.0,100.0,55.0,16.0,18.0,67.0,37.0,4983.77714474339,57.87313432835821,58.67164179104478,74.14925373134328,60.32089552238806,74.01492537313433,50.0,5000.0,121323658424249.0
14.713000000000001,71570260,75838671,36768438,3985923,219727362,85815336,1730471,5872593,368,171298729,91,19,109,35,18,18,69,21,70308120,75827417,36762957,3447487,235295736.0,88069225.0,1602931.0,5337063.0,425.0,171292421.0,82.0,27.0,115.0,33.0,14.0,26.0,78.0,20.0,4989.847892999969,58.0,59.007936507936506,76.56349206349206,60.53174603174603,75.06349206349206,49.888888888888886,4988.888888888889,114080483955007.0
14.728000000000002,71779864,75405706,36558522,2585426,234257184,94525696,1539720,5457649,399,170111579,78,41,116,19,10,40,74,10,66549737,75405251,36558333,4122098,218200542.0,87891427.0,1581072.0,5952927.0,377.0,170124747.0,83.0,34.0,119.0,21.0,15.0,33.0,79.0,9.0,4989.848439584073,58.1015625,59.2734375,77.5234375,60.6328125,75.2890625,49.890625,4989.0625,115891314089605.0
14.744,48436955,73639983,35702541,2738495,192302022,60064669,1023062,3672921,34,142812564,68,21,101,64,11,19,70,48,72807735,77699586,37670661,4403406,276677232.0,86986801.0,1201067.0,5019772.0,712.0,142805060.0,73.0,16.0,111.0,56.0,14.0,15.0,83.0,27.0,4989.83663021632,58.16417910447761,59.45522388059702,76.19402985074628,61.17164179104478,75.32089552238806,50.0,5000.0,121323750548207.0
14.759,50094397,51411607,25442361,2083146,170988858,56016416,678838,2753853,291,109989933,79,19,107,51,14,18,78,31,43611878,50662490,24677037,2741658,173483274.0,52848585.0,716833.0,3056916.0,352.0,109998104.0,71.0,18.0,111.0,55.0,14.0,17.0,83.0,30.0,4888.499131601819,58.59375,60.0,78.0703125,61.3203125,75.671875,50.0,5000.0,115891373524511.0
14.775000000000006,90703355,77186573,37473030,2819307,242326824,111644856,838176,3326152,833,202146043,101,29,91,33,12,28,57,21,94670334,72593831,35246295,2255854,223383216.0,108555354.0,740107.0,3158101.0,12391.0,202149109.0,113.0,21.0,96.0,27.0,10.0,20.0,62.0,15.0,4983.044002622686,59.28358208955224,59.8134328358209,78.51492537313433,60.992537313432834,75.44776119402985,50.0,5000.0,121323812766990.0
14.79,103560282,79448964,38518830,1869450,213117822,113162304,820183,3224708,3675,295145656,136,24,74,22,22,23,38,13,154248353,79449528,38519082,1138454,263580408.0,162632137.0,380081.0,1792409.0,574.0,295148329.0,161.0,11.0,65.0,18.0,19.0,10.0,35.0,4.0,4989.843505340115,58.9453125,59.9609375,77.1640625,61.03125,75.09375,50.0,5000.0,115891432952000.0
14.806000000000004,98618773,76236165,37020816,3534785,195646656,109084989,1099248,3819606,311,266389163,136,18,85,16,19,17,41,9,165818212,76232290,37018926,1228534,261755160.0,174296841.0,480866.0,1720752.0,2905.0,266377524.0,168.0,5.0,70.0,12.0,10.0,5.0,38.0,4.0,4981.806191630137,58.5,59.23134328358209,74.8955223880597,60.3134328358209,73.44776119402985,50.0,5000.0,121323874971969.0
14.822000000000003,111958810,79684412,38633112,3540957,218460834,124011097,1035398,4930876,81,268822073,141,8,95,7,18,8,45,3,155656823,79652327,38617551,1955279,259670298.0,164986116.0,710634.0,2898606.0,641.0,268833787.0,160.0,5.0,87.0,6.0,12.0,5.0,45.0,2.0,4989.82658995734,58.125,58.5,74.375,59.833333333333336,72.125,50.0,5000.0,21729652607698.0
14.853000000000002,81051481,76604425,37139760,2747471,261500364,105679649,1548965,5257528,805,182268418,78,37,101,38,9,36,65,20,69900738,68344299,33134976,2520439,213415746.0,86119414.0,1440441.0,4469970.0,797.0,182276965.0,83.0,35.0,107.0,31.0,11.0,33.0,70.0,17.0,4989.839055502782,59.30357142857143,60.267857142857146,79.25,61.598214285714285,76.26785714285714,50.0,5000.0,101405237601547.0
14.868000000000002,76940017,77529163,37700145,2541477,229821420,96324804,1307465,4374476,1865,192332932,89,34,101,31,14,33,66,17,81157679,77531019,37701027,1947287,235351926.0,102317205.0,1318093.0,4521236.0,981.0,192331980.0,89.0,37.0,98.0,31.0,12.0,36.0,62.0,16.0,4975.008746772724,58.78125,59.953125,77.875,60.953125,75.2734375,49.890625,4989.0625,115891727330164.0
14.884,103211650,78431989,38025792,2555345,239258598,114447108,941929,3735869,2170,227040432,115,25,96,22,13,25,60,11,108223733,78435778,38027619,1632870,231340656.0,110746306.0,999143.0,3483205.0,7026.0,227045489.0,122.0,23.0,86.0,22.0,13.0,22.0,50.0,11.0,4989.841310571519,58.98529411764706,60.18382352941177,78.90441176470588,61.22794117647059,75.75,49.89705882352941,4989.705882352941,123134992095286.0
14.899000000000001,96728562,76279617,36982512,3895059,215730870,103584228,1240131,4623034,333,224004861,122,14,100,18,18,13,56,9,119153686,76281299,36983331,3103493,241946814.0,119505410.0,1064452.0,3799018.0,775.0,224003849.0,130.0,12.0,98.0,16.0,13.0,12.0,58.0,8.0,4989.808411240426,58.828125,59.96875,79.6875,60.7578125,75.125,50.0,5000.0,115891787206188.0
14.915,61368952,75987509,36840825,4031079,220949814,75985527,1314812,5192834,402,155521724,78,19,119,38,16,18,82,23,67607822,75982180,36838179,3785272,234958794.0,81764552.0,1281754.0,5217235.0,1770.0,155512744.0,80.0,20.0,120.0,36.0,15.0,19.0,84.0,19.0,4989.817187123253,58.3235294117647,59.8014705882353,80.79411764705883,60.1764705882353,74.79411764705883,50.0,5000.0,123135055717298.0
14.93,63245720,77369396,37510515,4430751,213971808,76854721,1516392,5674048,121,164642416,84,15,114,42,17,14,76,25,75886409,77372980,37512279,4404059,250257834.0,88229937.0,1537116.0,5676670.0,651.0,164647934.0,83.0,17.0,119.0,36.0,15.0,16.0,81.0,17.0,4989.8553193204625,58.8046875,60.109375,78.6640625,60.90625,75.0,50.0,5000.0,115891847078617.0
14.946000000000005,69768777,73810814,35785827,4364055,229414374,81984871,1393384,5572074,627,169565144,84,17,117,39,15,16,80,22,73943678,72429935,35115759,2895397,231662058.0,84269594.0,1224103.0,4596532.0,1136.0,169566313.0,88.0,16.0,109.0,40.0,17.0,15.0,71.0,24.0,4989.772102480683,58.34782608695652,59.47826086956522,77.95652173913044,60.869565217391305,75.3623188405797,50.0,5000.0,124945930150612.0
14.962000000000003,2416952,79802859,38690631,149357,461234634,3976705,55013,245744,35,4267570,1,1,244,8,0,1,243,8,563941,79805312,38691828,24857,17586864.0,891621.0,8011.0,33866.0,2.0,4266672.0,14.0,4.0,22.0,215.0,7.0,3.0,18.0,194.0,4989.814627029474,58.411764705882355,59.60294117647059,77.0220588235294,60.875,75.25,50.0,5000.0,123135152584645.0
14.992000000000004,147687973,146719456,71214759,6958374,462144348,180935178,2210061,8066339,6801,328710293,86,25,102,41,13,24,70,24,123323618,148079040,71873991,6871745,426333390.0,156936523.0,2373754.0,8915691.0,6898.0,328708278.0,79.0,28.0,104.0,46.0,14.0,27.0,72.0,29.0,4984.131280360016,57.8515625,58.55078125,72.65234375,59.4140625,72.0703125,50.0,5000.0,231783905521514.0
15.007000000000005,59849011,77317109,37485378,5698252,222313788,75308475,1548833,5458310,12,156013064,78,18,119,40,17,17,82,22,67633622,77297922,37476054,5546964,241605834.0,83725164.0,1550779.0,5456882.0,411.0,156006077.0,80.0,18.0,121.0,37.0,17.0,16.0,84.0,17.0,4989.826969139806,55.5625,57.0859375,65.53125,57.125,67.15625,49.890625,4989.0625,115891996298226.0
15.023000000000003,64036285,72914133,35349993,3868449,206302488,78417954,1271947,5261600,665,197680375,89,16,110,39,19,15,73,17,109249305,69960925,33919578,2725013,247405806.0,107884339.0,927446.0,3609454.0,10682.0,197696477.0,120.0,13.0,96.0,27.0,15.0,12.0,64.0,12.0,4989.926604896357,57.5,58.213235294117645,74.5,59.3235294117647,71.88970588235294,50.0,5000.0,123135277868606.0
15.038000000000004,147809877,77158785,37408644,732082,285645858,153934792,335411,1288911,3714,239721817,147,4,77,25,23,3,43,5,61125297,77153032,37405872,2973807,177285138.0,74071410.0,805859.0,3930179.0,471.0,239706216.0,100.0,17.0,101.0,41.0,21.0,16.0,63.0,9.0,4989.823546450922,58.1015625,58.6796875,76.6015625,59.90625,74.59375,49.890625,4989.0625,115892056160718.0
15.054000000000002,52640294,72980521,35382627,3437588,217360974,67497143,1090351,4318896,2759,143635499,67,22,104,65,13,22,73,50,66567274,70440119,34151355,2249959,242862804.0,82674537.0,1113191.0,3977710.0,1293.0,143634968.0,69.0,31.0,111.0,41.0,9.0,30.0,77.0,29.0,4989.863426568072,58.411764705882355,58.9264705882353,76.73529411764706,60.35294117647059,74.43382352941177,50.0,5000.0,123135341472972.0
15.069000000000003,64013421,77773150,37719990,3877404,238211184,85434358,1154726,4463146,1293,156000530,72,34,112,38,10,33,80,24,60587196,77780316,37723455,4112637,228442332.0,80899283.0,1225026.0,4856969.0,1243.0,156006735.0,69.0,35.0,111.0,39.0,10.0,34.0,79.0,25.0,4988.039617189718,58.125,58.96875,76.046875,60.28125,73.9609375,50.0,5000.0,115892116022731.0
15.085,48632606,76952762,37308789,3639155,229798008,63448057,947993,3849726,461,129211525,58,22,112,63,11,21,84,46,54517347,77406959,37528911,3329775,234624852.0,70947671.0,1167320.0,4416245.0,300.0,129213639.0,65.0,23.0,103.0,64.0,12.0,22.0,75.0,44.0,4989.819472039148,58.23913043478261,59.15217391304348,76.91304347826087,60.23913043478261,74.0,50.0,5000.0,41648736285570.0
15.116,60942042,79051755,38383254,7038244,243118080,79654430,1527556,5958727,820,149542677,73,19,123,39,17,18,88,17,58621195,79067219,38390688,5801503,231292122.0,75196498.0,1346413.0,5229732.0,347.0,149542150.0,72.0,21.0,122.0,42.0,15.0,19.0,85.0,22.0,4982.433373053779,58.34615384615385,58.93589743589744,77.01282051282051,60.65384615384615,74.6025641025641,50.0,5000.0,70621898614016.0
15.131,58312663,67709278,32828796,4146334,238043382,76581182,1437021,5598388,258,146514026,73,16,120,46,18,14,84,22,56642193,67567832,32758110,4724772,230236038.0,75046673.0,1379513.0,5394528.0,144.0,146514332.0,74.0,16.0,119.0,46.0,18.0,14.0,83.0,23.0,4989.591617603034,58.3125,59.09375,75.6328125,60.3671875,73.9921875,50.0,5000.0,115892369798525.0
15.147000000000006,52016588,59233127,28903329,3216938,232971468,73171841,840307,3356674,1248,115996764,61,31,105,59,10,30,77,40,39071004,48551097,23898042,2239599,167346636.0,51185252.0,659869.0,2834615.0,1183.0,116005569.0,64.0,28.0,110.0,54.0,12.0,27.0,81.0,32.0,4957.795029022435,58.19117647058823,59.029411764705884,75.44117647058823,60.220588235294116,73.53676470588235,50.0,5000.0,123135674712303.0
15.163000000000004,68778857,72190534,35015967,3107658,278278266,89638650,1298867,4753080,915,153365175,68,25,92,69,12,24,63,48,54022649,58914644,28579068,2446020,188601882.0,69666593.0,955837.0,3819914.0,135.0,153369738.0,78.0,29.0,110.0,38.0,14.0,28.0,75.0,22.0,4987.53439688814,57.536764705882355,58.1985294117647,70.1029411764706,58.911764705882355,69.81617647058823,45.5735294117647,4557.35294117647,123135707473649.0
15.178000000000004,65874168,68610872,33263307,4283669,242941326,82901567,1549457,5745397,111,154082416,79,15,114,46,18,13,77,24,60081109,62930885,30509829,3844535,215255112.0,73755636.0,1355229.0,4735215.0,679.0,154072424.0,80.0,17.0,119.0,40.0,17.0,15.0,82.0,21.0,4989.985558032459,58.078125,58.421875,75.78125,59.515625,72.7734375,50.0,5000.0,115892460493112.0
15.193000000000005,66181336,63408751,30741984,2426265,220680744,77945343,967988,3929578,95,153551556,84,12,106,53,17,10,71,28,62814390,64885673,31457664,3611738,233981334.0,78804164.0,1259444.0,5267168.0,664.0,153561312.0,79.0,12.0,112.0,52.0,18.0,10.0,77.0,26.0,4989.868266771591,57.833333333333336,58.51587301587302,73.5952380952381,59.642857142857146,72.44444444444444,50.0,5000.0,114081669147044.0
15.209000000000003,47436433,54032603,26508951,2877546,209403900,65531846,841467,3600805,1049,111746200,64,26,114,51,13,25,83,31,39684959,47690761,23209011,2286202,171600054.0,52546399.0,694740.0,2917701.0,861.0,111737305.0,66.0,23.0,112.0,54.0,14.0,22.0,81.0,32.0,4931.001350358978,58.10294117647059,58.81617647058823,74.74264705882354,59.904411764705884,72.97058823529412,50.0,5000.0,123135801437662.0
15.224000000000004,69188512,70050612,33962229,3094705,244105350,90841199,1194811,4575894,860,159185801,77,32,107,38,12,31,72,21,57357146,67171659,32566716,2832698,212241684.0,77295616.0,1026080.0,4222913.0,857.0,159187025.0,74.0,32.0,114.0,38.0,14.0,32.0,80.0,21.0,4989.8503584791215,58.1015625,58.7109375,75.7890625,59.859375,73.3046875,50.0,5000.0,115892548934926.0
15.239000000000004,52675543,57091444,27680310,3791919,189005472,66282407,1241812,4529645,265,148560689,81,17,117,40,18,16,79,22,69918995,67907168,32923737,3576349,263699916.0,83443230.0,1558000.0,5103741.0,443.0,148551460.0,75.0,15.0,95.0,70.0,15.0,14.0,64.0,48.0,4989.670322507227,57.7109375,58.625,71.4765625,59.3125,70.6328125,44.09375,4409.375,115892577960019.0
15.254000000000005,48264770,55435434,26874288,2920946,211892688,64827402,1140974,4611243,331,134875833,70,13,116,57,19,10,81,27,56525684,59654805,28923111,3174632,240315036.0,74142665.0,1257070.0,5095716.0,11.0,134883524.0,71.0,13.0,114.0,57.0,18.0,10.0,79.0,27.0,4990.249488016203,56.8359375,57.828125,72.8359375,58.7265625,70.4765625,49.890625,4989.0625,115892606976315.0
15.269000000000005,38759563,46076195,22600746,2471331,185981784,53828444,805449,3457192,799,104625104,61,21,116,58,14,19,86,33,42904820,46785739,22714902,2235738,191693538.0,55383918.0,776377.0,3312420.0,774.0,104625048.0,66.0,16.0,113.0,60.0,16.0,15.0,81.0,33.0,4932.028834092467,58.2421875,58.8046875,73.984375,59.734375,72.4921875,50.0,5000.0,115892635995661.0
15.285000000000004,68046588,73987382,35935578,3348305,231395718,89565481,1142063,4363389,1208,166749462,80,33,103,39,14,32,70,23,65001867,72874569,35396046,3431213,226516188.0,87991587.0,1166542.0,4485460.0,875.0,166761384.0,77.0,37.0,105.0,37.0,12.0,36.0,72.0,22.0,4980.865328906078,57.794117647058826,58.47794117647059,75.11029411764706,59.55882352941177,73.11029411764706,50.0,5000.0,123135957547299.0
15.300000000000004,53507447,57662220,27956376,3799087,198932022,68249527,1169438,4432455,11,145431773,75,22,119,38,15,21,82,21,66260957,66322286,32154255,3441762,254318916.0,80252151.0,1388638.0,4561427.0,750.0,145431347.0,73.0,18.0,94.0,72.0,14.0,17.0,64.0,51.0,4989.789900665236,57.109375,58.0390625,73.0625,58.96875,71.5390625,50.0,5000.0,115892695859512.0
15.315000000000005,55024469,59287045,28742427,3037903,223135794,71475810,1168556,4567203,465,143568158,75,12,116,52,19,10,80,25,57860044,59762864,28974708,3511156,229797450.0,74361019.0,1261624.0,4994994.0,272.0,143567399.0,75.0,12.0,116.0,51.0,18.0,10.0,81.0,26.0,4990.08727634587,56.96031746031746,57.94444444444444,72.98412698412699,58.976190476190474,71.30952380952381,50.0,5000.0,114081900836650.0
15.330000000000005,64161697,62974392,30531501,3799845,223413042,79330651,1359928,4893774,98,157202320,83,14,112,46,19,12,74,23,65681129,63204429,30642507,3520944,229633872.0,80532960.0,1231236.0,4515717.0,150.0,157210201.0,82.0,14.0,111.0,48.0,18.0,12.0,75.0,26.0,4989.851272834572,55.890625,57.1328125,68.390625,57.765625,68.25,43.328125,4332.8125,115892753464225.0
15.345000000000006,50726513,56198604,27830943,2746903,208787712,71662435,866804,3350630,1605,122078292,65,35,105,50,10,34,75,32,44519590,53345724,26084709,2218316,185985936.0,59679975.0,707531.0,3011979.0,1194.0,122079901.0,66.0,28.0,102.0,59.0,13.0,27.0,73.0,34.0,4885.054121119791,57.166666666666664,57.64705882352941,75.22549019607843,58.88235294117647,72.11764705882354,50.0,5000.0,92352058702798.0
15.361000000000004,49406766,61792945,29969415,2939259,212574810,66000257,987906,3942493,492,148032185,66,24,103,64,14,24,73,44,68353396,66999564,32493888,3074281,252373170.0,88182661.0,1203302.0,4653404.0,639.0,148033599.0,73.0,28.0,105.0,47.0,12.0,27.0,72.0,28.0,4988.068420554755,58.1,58.5,76.83333333333333,59.63333333333333,74.0,50.0,5000.0,27162419479034.0
15.376000000000005,64838885,65116409,31570875,3920353,233573136,79763038,1453316,5220895,0,153797279,81,15,114,45,18,13,77,23,60080530,63117253,30601305,3582414,220526706.0,75892403.0,1329812.0,4874023.0,660.0,153787343.0,80.0,16.0,117.0,43.0,18.0,14.0,81.0,22.0,4989.713356148665,57.675,58.71666666666667,74.175,59.483333333333334,72.41666666666667,50.0,5000.0,108649693861042.0
15.392000000000003,56911608,60527521,29344896,3150041,235545498,74399319,1232831,4968010,678,143908909,73,12,115,54,19,10,80,26,55802220,59167635,28685664,3160327,229006842.0,72936723.0,1235791.0,4961224.0,74.0,143919781.0,74.0,13.0,116.0,53.0,19.0,10.0,81.0,26.0,4989.9028029678475,57.51587301587302,58.523809523809526,74.06349206349206,59.43650793650794,71.96825396825396,50.0,5000.0,114082206011471.0
15.407000000000004,42546621,50503725,24754149,2582964,197256300,59507537,776828,3276706,1115,107996883,59,29,110,58,11,28,80,38,41868613,47865121,23218524,2350197,186051666.0,54659765.0,669059.0,2923524.0,945.0,107993596.0,63.0,23.0,106.0,63.0,13.0,22.0,77.0,36.0,4935.682156554847,57.0,58.125,70.6,58.71666666666667,69.75833333333334,43.0,4300.0,108649746157743.0
15.422000000000004,64524052,67411000,32682258,2882703,243157566,84483563,1053415,4389855,210,151902041,72,30,110,43,12,29,76,23,55760056,63702791,30884175,2733459,217362498.0,76757023.0,1066089.0,4147413.0,1377.0,151905543.0,70.0,32.0,102.0,53.0,12.0,32.0,71.0,35.0,4989.884456575797,56.291666666666664,57.425,71.20833333333333,58.175,69.84166666666667,50.0,5000.0,108649771665455.0
15.438000000000002,66958553,69821851,33851097,3965601,250136616,83138238,1524750,5337933,388,156382762,78,15,102,61,18,13,68,38,61766776,60684286,29420748,3421435,207471516.0,74421945.0,1238983.0,4277250.0,2.0,156371403.0,84.0,17.0,116.0,38.0,17.0,16.0,78.0,20.0,4989.883250731875,57.5625,58.359375,73.6484375,59.1796875,71.796875,50.0,5000.0,115893117890832.0
15.453000000000003,52812204,56725057,27501201,2959188,222131382,69309996,1173742,4700577,80,137592380,72,12,115,55,18,10,80,27,54834836,57867410,28057239,3180564,230389470.0,71805246.0,1262884.0,5017107.0,610.0,137602330.0,72.0,13.0,116.0,55.0,18.0,10.0,81.0,28.0,4989.936908369929,57.6,58.266666666666666,75.03333333333333,59.44166666666667,72.80833333333334,50.0,5000.0,108649824379461.0
